"availability","brand_name","category","competitor_name","competitor_price","competitor_product_id","competitor_sale_price","currency","data_valid","discount_pct","gender_target","is_on_sale","product_name","scraped_at","sizes_available/0","sizes_available/1","sizes_available/2","sizes_available/3","sizes_available/4","sizes_available/5","sizes_available/6","sizes_available/7","sizes_available/8","sizes_available/9","sizes_available/10","sizes_available/11","sku_id","source_url","style_code"
"in_stock","Puma","Pants","tchooz","60","tchooz:9114712670465",,"USD","true",,"girls","false","T7 ALWAYS ON Slim Track Pants Girls","2026-04-26T03:00:08Z","purple",,,,,,,,,,,,"62989960","https://tchoozshoes.com/products/62989960","62989960"
"in_stock","Puma","Jackets","tchooz","75","tchooz:9114712637697",,"USD","true",,"girls","false","T7 ALWAYS ON Track Jacket Girls","2026-04-26T03:00:08Z","purple",,,,,,,,,,,,"62989860","https://tchoozshoes.com/products/62989860","62989860"
"in_stock","Puma","Gloves","tchooz","50","tchooz:9100413698305",,"USD","true",,"unisex","false","TR Ess Gloves Premium","2026-04-26T03:00:08Z","M","L",,,,,,,,,,,"4200301","https://tchoozshoes.com/products/4200301","4200301"
"in_stock","Puma","Tops","tchooz","46","tchooz:9086756356353",,"USD","true",,"women","false","W CLOUDSPUN SLEEVELESS TANK Women","2026-04-26T03:00:08Z","beige",,,,,,,,,,,,"52773399","https://tchoozshoes.com/products/52773399","52773399"
"in_stock","Puma","Gloves","tchooz","27","tchooz:6596108189888",,"USD","true",,"unisex","false","Tr Ess Grip Gloves Running/Training Unisex","2026-04-26T03:00:08Z","M","L",,,,,,,,,,,"4146401","https://tchoozshoes.com/products/4146401","4146401"
"in_stock","Adidas","Low Boots","tchooz","160","tchooz:9123530244353","64","USD","true","60","men","true","STAN SMITH Men","2026-04-26T03:00:08Z","46 2/3",,,,,,,,,,,,"fx5502","https://tchoozshoes.com/products/fx5502","FX5502"
"in_stock","Puma","Tees","tchooz","27","tchooz:9100414681345",,"USD","true",,"kids","false","individualRISE Jersey Jr","2026-04-26T03:00:08Z","6 Years","10 Years","12 Years","14 Years",,,,,,,,,"65899390","https://tchoozshoes.com/products/65899390","65899390"
"in_stock","Puma","Low Boots","tchooz","110","tchooz:9100414353665",,"USD","true",,"women","false","ST MILER ROSE Women","2026-04-26T03:00:08Z","37","38",,,,,,,,,,,"40263602","https://tchoozshoes.com/products/40263602","40263602"
"in_stock","Puma","Low Boots","tchooz","35","tchooz:9100414255361","30","USD","true","14.29","men","true","Purecat Men","2026-04-26T03:00:08Z","Navy",,,,,,,,,,,,"36026202","https://tchoozshoes.com/products/36026202","36026202"
"in_stock","Puma","Tees","tchooz","45","tchooz:9086756487425",,"USD","true",,"kids","false","teamULTIMATE Jersey Jr","2026-04-26T03:00:08Z","6 Years","8 Years","10 Years","12 Years","14 Years",,,,,,,,"70628220","https://tchoozshoes.com/products/70628220","70628220"
"in_stock","Puma","Low Boots","tchooz","65","tchooz:9086755897601",,"USD","true",,"kids","false","Skyrocket 2 AC+ PS","2026-04-26T03:00:08Z","28","29","30","31","32","33","34",,,,,,"31241409","https://tchoozshoes.com/products/31241409","31241409"
"in_stock","Puma","Low Boots","tchooz","140","tchooz:9100414419201","100","USD","true","28.57","men","true","Palermo Pop Men","2026-04-26T03:00:08Z","47",,,,,,,,,,,,"40325703","https://tchoozshoes.com/products/40325703","40325703"
"in_stock","Puma","Low Boots","tchooz","101","tchooz:9092776657153",,"USD","true",,"men","false","Puma Caven III Men","2026-04-26T03:00:08Z","41","43","44","44.5","45","46","47",,,,,,"40448404","https://tchoozshoes.com/products/40448404","40448404"
"in_stock","Puma","Low Boots","tchooz","65","tchooz:9086756061441",,"USD","true",,"kids","false","Puma Smash 3.0 Badges V PS","2026-04-26T03:00:08Z","28","29","30","31","32","33","34","35",,,,,"39728601","https://tchoozshoes.com/products/39728601","39728601"
"in_stock","Puma","Low Boots","tchooz","64","tchooz:9086755963137",,"USD","true",,"kids","false","Puma Rickie Classic JR","2026-04-26T03:00:08Z","36","37","37.5","38","38.5","39",,,,,,,"39425209","https://tchoozshoes.com/products/39425209","39425209"
"in_stock","Puma","Low Boots","tchooz","75","tchooz:9047646634241",,"USD","true",,"kids","false","Puma Caven III Retro Jr","2026-04-26T03:00:08Z","36","37","37.5","38","38.5","39",,,,,,,"40689601","https://tchoozshoes.com/products/40689601","40689601"
"in_stock","Puma","Low Boots","tchooz","60","tchooz:9047646339329",,"USD","true",,"kids","false","Puma Rebound V6 Lo Jelly Heaven AC+ Inf","2026-04-26T03:00:08Z","21","22","23","24","25","26","27",,,,,,"40505901","https://tchoozshoes.com/products/40505901","40505901"
"in_stock","Puma","Ball","tchooz","31","tchooz:9114712572161",,"USD","true",,"unisex","false","PUMA Orbita LALIGA 1 MS","2026-04-26T03:00:08Z","5",,,,,,,,,,,,"8463501","https://tchoozshoes.com/products/8463501","8463501"
"in_stock","Puma","Gloves","tchooz","36","tchooz:9114712506625",,"USD","true",,"unisex","false","PUMA ULTRA Play RC","2026-04-26T03:00:08Z","7","8","9","10","11",,,,,,,,"4208413","https://tchoozshoes.com/products/4208413","4208413"
"in_stock","Puma","Pants","tchooz","60","tchooz:9100414615809","40","USD","true","33.33","boys","true","PUMA X HOT WHEELS Sweatpants TR","2026-04-26T03:00:08Z","5 Years","6 Years","7 Years",,,,,,,,,,"63239701","https://tchoozshoes.com/products/63239701","63239701"
"in_stock","Puma","Ball","tchooz","35","tchooz:9100413796609",,"USD","true",,"unisex","false","PUMA Orbita 6 AFCON","2026-04-26T03:00:08Z","5",,,,,,,,,,,,"8455501","https://tchoozshoes.com/products/8455501","8455501"
"in_stock","Puma","Backpacks","tchooz","60","tchooz:8913687249153",,"USD","true",,"unisex","false","PUMA DECK Backpack II","2026-04-26T03:00:08Z","X",,,,,,,,,,,,"4067984166418","https://tchoozshoes.com/products/9131601","9131601"
"in_stock","Puma","Ball","tchooz","50","tchooz:8913686429953",,"USD","true",,"unisex","false","PUMA Orbita 4 HYB (FIFA Basic)","2026-04-26T03:00:08Z","5",,,,,,,,,,,,"4067981495528","https://tchoozshoes.com/products/8432602","8432602"
"in_stock","Puma","Backpacks","tchooz","60","tchooz:8880440344833",,"USD","true",,"unisex","false","PUMA S HEATHER Backpack","2026-04-26T03:00:08Z","X",,,,,,,,,,,,"4067984176028","https://tchoozshoes.com/products/9134901","9134901"
"in_stock","Puma","Bags","tchooz","40","tchooz:8732540338433",,"USD","true",,"unisex","false","PUMA DECK Sling Bag Unisex","2026-04-26T03:00:08Z","X",,,,,,,,,,,,"4067984176318","https://tchoozshoes.com/products/9131901","9131901"
"in_stock","Puma","Ball","tchooz","31","tchooz:9114712539393",,"USD","true",,"unisex","false","PUMA Basketball IND","2026-04-26T03:00:08Z","7",,,,,,,,,,,,"8362001","https://tchoozshoes.com/products/8362001","8362001"
"in_stock","Puma","Jackets","tchooz","165","tchooz:9100414648577","115","USD","true","30.3","men","true","PL Lifestyle Zip Jacket Men","2026-04-26T03:00:08Z","M","XL","XXL",,,,,,,,,,"63267701","https://tchoozshoes.com/products/63267701","63267701"
"in_stock","Puma","Suits","tchooz","40","tchooz:9100414746881",,"USD","true",,"kids","false","MINICATS ESS T and Short Set INF","2026-04-26T03:00:08Z","1.5 Years","2 Years","3 Years","4 Years",,,,,,,,,"68628557","https://tchoozshoes.com/products/68628557","68628557"
"in_stock","Puma","Low Boots","tchooz","150","tchooz:9086756552961",,"USD","true",,"women","false","Mostro OG Women","2026-04-26T03:00:08Z","37","38","39","40",,,,,,,,,"39733017-w","https://tchoozshoes.com/products/39733017-w","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","144","tchooz:9086755602689",,"USD","true",,"men","false","McLaren Caven III Men","2026-04-26T03:00:08Z","41","42","42.5","43","44","44.5","46",,,,,,"30945502","https://tchoozshoes.com/products/30945502","30945502"
"in_stock","Puma","Pants","tchooz","72","tchooz:8916700692737",,"USD","true",,"men","false","M TAD ESS French Terry Jogger Men","2026-04-26T03:00:08Z","XXL",,,,,,,,,,,,"4067984126078","https://tchoozshoes.com/products/52591701","52591701"
"in_stock","Puma","Low Boots","tchooz","175","tchooz:8905156722945","105","USD","true","40","women","true","Mostro Perf Women","2026-04-26T03:00:08Z","36","37","37.5","39",,,,,,,,,"4067979220163","https://tchoozshoes.com/products/39733102-w","does_not_exist"
"in_stock","Puma","Caps","tchooz","45","tchooz:9100413567233",,"USD","true",,"unisex","false","FERRARI RACE BB Cap","2026-04-26T03:00:08Z","X",,,,,,,,,,,,"2607705","https://tchoozshoes.com/products/2607705","2607705"
"in_stock","Puma","Hoodies","tchooz","118","tchooz:9114713489665",,"USD","true",,"women","false","EVOSTRIPE Full-Zip Hoodie DK Women","2026-04-26T03:00:08Z","XS","S","M","L",,,,,,,,,"69189801","https://tchoozshoes.com/products/69189801","69189801"
"in_stock","Puma","Tees","tchooz","41","tchooz:9114713456897",,"USD","true",,"women","false","EVOSTRIPE Relaxed Graphic Tee Women","2026-04-26T03:00:08Z","XS","S","M","L",,,,,,,,,"69189638","https://tchoozshoes.com/products/69189638","69189638"
"in_stock","Puma","Tights","tchooz","41","tchooz:9114713030913",,"USD","true",,"women","false","ESS No. 1 Logo Leggings (s) Women","2026-04-26T03:00:08Z","purple",,,,,,,,,,,,"68242760","https://tchoozshoes.com/products/68242760","68242760"
"in_stock","Puma","Pants","tchooz","72","tchooz:8689303912705",,"USD","true",,"men","false","ESS Logo Sweatpants TR cl Men","2026-04-26T03:00:08Z","S","M","L","XL",,,,,,,,,"4067983588266","https://tchoozshoes.com/products/68260801","68260801"
"in_stock","On","Low Boots","tchooz","229","tchooz:9115243610369",,"USD","true",,"women","false","Cloudmonster 3 Women","2026-04-26T03:00:08Z","37","38","39","40",,,,,,,,,"3wg10031043","https://tchoozshoes.com/products/3wg10031043","3WG10031043"
"in_stock","On","Low Boots","tchooz","195","tchooz:9115236237569",,"USD","true",,"women","false","Cloudtilt Women","2026-04-26T03:00:08Z","40","37","38","39",,,,,,,,,"3we10054846","https://tchoozshoes.com/products/3we10054846","3WE10054846"
"in_stock","Puma","Pants","tchooz","72","tchooz:9114713325825",,"USD","true",,"women","false","ESS Cat Comfort Wide Leg Pant TR op Women","2026-04-26T03:00:08Z","XS","S","M","L",,,,,,,,,"69170301","https://tchoozshoes.com/products/69170301","69170301"
"in_stock","Puma","Low Boots","tchooz","97","tchooz:9092776558849",,"USD","true",,"women","false","Court Classic Vulc FS Platform Women","2026-04-26T03:00:08Z","36","37","37.5","38","38.5","39","40","41",,,,,"40232903","https://tchoozshoes.com/products/40232903","40232903"
"in_stock","Puma","Low Boots","tchooz","144","tchooz:9047645651201",,"USD","true",,"men","false","CA Pro Classic II Men","2026-04-26T03:00:08Z","41","42","42.5","43","44","44.5","45","46","47",,,,"40236601","https://tchoozshoes.com/products/40236601","40236601"
"in_stock","Puma","Pants","tchooz","128","tchooz:9114712834305",,"USD","true",,"men","false","BMW MMS Sportswear MT7 Track Pants Men","2026-04-26T03:00:08Z","S","M","L","XXL",,,,,,,,,"63487601","https://tchoozshoes.com/products/63487601","63487601"
"in_stock","Puma","Jackets","tchooz","160","tchooz:9114712801537",,"USD","true",,"men","false","BMW MMS Sportswear MT7 Track Jacket Men","2026-04-26T03:00:08Z","S","M","L","XL","XXL",,,,,,,,"63487501","https://tchoozshoes.com/products/63487501","63487501"
"in_stock","Puma","Low Boots","tchooz","65","tchooz:9100414484737",,"USD","true",,"kids","false","CA Pro Classic GABY DOLLHOUSE PS","2026-04-26T03:00:08Z","white-and-teal",,,,,,,,,,,,"40578201","https://tchoozshoes.com/products/40578201","40578201"
"in_stock","Puma","Low Boots","tchooz","128","tchooz:9092776526081",,"USD","true",,"men","false","CA Match Men","2026-04-26T03:00:08Z","41","42","42.5","43","44","44.5","45","46",,,,,"40077905","https://tchoozshoes.com/products/40077905","40077905"
"in_stock","Puma","Low Boots","tchooz","82","tchooz:9100414517505",,"USD","true",,"women","false","Anzarun 2 Lite SLIPTECH Women","2026-04-26T03:00:08Z","37","37.5","38.5","40","41",,,,,,,,"40631207","https://tchoozshoes.com/products/40631207","40631207"
"in_stock","Puma","Low Boots","tchooz","70","tchooz:9115231617281","40","USD","true","42.86","men","true","ATTACANTO FG/AG TEAMSPORT Men","2026-04-26T03:00:08Z","41","42","42.5","43","44","44.5","45","46","47",,,,"10747709","https://tchoozshoes.com/products/attacanto-fg-ag-teamsport-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","70","tchooz:9115231584513","40","USD","true","42.86","men","true","ATTACANTO TT TEAMSPORT Men","2026-04-26T03:00:08Z","42","42.5","43","44","45",,,,,,,,"10747809","https://tchoozshoes.com/products/attacanto-tt-teamsport-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","140","tchooz:9115231453441","85","USD","true","39.29","men","true","Palermo Lth F-SPORTSTYLE PRIME Men","2026-04-26T03:00:08Z","43","44","44.5","45",,,,,,,,,"39646401","https://tchoozshoes.com/products/palermo-lth-f-sportstyle-prime-men","does_not_exist"
"in_stock","Puma","Waterbottles","tchooz","15","tchooz:9115231387905",,"USD","true",,"unisex","false","PUMA TR bottle core TRAINING Unisex","2026-04-26T03:00:08Z","X",,,,,,,,,,,,"5381332","https://tchoozshoes.com/products/puma-tr-bottle-core-training-unisex","does_not_exist"
"in_stock","Puma","Bags","tchooz","70","tchooz:9115231355137",,"USD","true",,"unisex","false","BTS lunch bag and backpack Set CORE Women","2026-04-26T03:00:08Z","X",,,,,,,,,,,,"7966602","https://tchoozshoes.com/products/bts-lunch-bag-and-backpack-set-core-women","does_not_exist"
"in_stock","Puma","Bags","tchooz","70","tchooz:9115231322369",,"USD","true",,"unisex","false","BTS lunch bag and backpack Set CORE Unisex","2026-04-26T03:00:08Z","navy","X",,,,,,,,,,,"7966603","https://tchoozshoes.com/products/bts-lunch-bag-and-backpack-set-core-unisex","does_not_exist"
"in_stock","Puma","Ball","tchooz","30","tchooz:9115231256833",,"USD","true",,"unisex","false","ATTACANTO Graphic TEAMSPORT Unisex","2026-04-26T03:00:08Z","5",,,,,,,,,,,,"8407310","https://tchoozshoes.com/products/attacanto-graphic-teamsport-unisex","does_not_exist"
"in_stock","Puma","Backpacks","tchooz","60","tchooz:9115231158529",,"USD","true",,"girls","false","FEED YOUR PUMA Backpack PRIME Girls","2026-04-26T03:00:08Z","X",,,,,,,,,,,,"9026504","https://tchoozshoes.com/products/feed-your-puma-backpack-prime-girls","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","80","tchooz:9115230863617","25","USD","true","68.75","boys","true","FUTURE 7 PLAY TT V Jr TEAMSPORT Boys","2026-04-26T03:00:08Z","37.5","38.5",,,,,,,,,,,"10795501","https://tchoozshoes.com/products/future-7-play-tt-v-jr-teamsport-boys","does_not_exist"
"in_stock","Puma","Caps","tchooz","35","tchooz:9115230798081",,"USD","true",,"women","false","Lightweight Runner Cap C-RUNNING/TRAINING Women","2026-04-26T03:00:08Z","ADLT",,,,,,,,,,,,"2408012","https://tchoozshoes.com/products/lightweight-runner-cap-c-running-training-women","does_not_exist"
"out_of_stock","Puma","Tees","tchooz","30","tchooz:9115230667009","10","USD","true","66.67","boys","true","CLASSICS PUMA FC Tee A-SPORTSTYLE PRIME Boys","2026-04-26T03:00:08Z",,,,,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/classics-puma-fc-tee-a-sportstyle-prime-boys","does_not_exist"
"in_stock","Puma","Backpacks","tchooz","120","tchooz:9115230634241",,"USD","true",,"unisex","false","PUMA Wheel Backpack Set CORE Junior","2026-04-26T03:00:08Z","X",,,,,,,,,,,,"9124601","https://tchoozshoes.com/products/puma-wheel-backpack-set-core-junior","does_not_exist"
"in_stock","Puma","Caps","tchooz","35","tchooz:9115230568705",,"USD","true",,"unisex","false","PRIME Trucker Cap PRIME Unisex","2026-04-26T03:00:08Z","ADLT",,,,,,,,,,,,"2404601","https://tchoozshoes.com/products/prime-trucker-cap-prime-unisex","does_not_exist"
"in_stock","Puma","Caps","tchooz","35","tchooz:9115230535937","15","USD","true","57.14","unisex","true","ACM Team Cap TEAMSPORT Unisex","2026-04-26T03:00:08Z","X",,,,,,,,,,,,"2485511","https://tchoozshoes.com/products/acm-team-cap-teamsport-unisex","does_not_exist"
"in_stock","Puma","Ball","tchooz","35","tchooz:9115230503169",,"USD","true",,"unisex","false","PUMA Orbita LaLiga 1 MS TEAMSPORT Unisex","2026-04-26T03:00:08Z","5",,,,,,,,,,,,"8428801","https://tchoozshoes.com/products/puma-orbita-laliga-1-ms-teamsport-unisex","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","155","tchooz:9115230437633",,"USD","true",,"men","false","Softride Frequence RUNNING Men","2026-04-26T03:00:08Z","41","42","43","44","45","46",,,,,,,"31050001","https://tchoozshoes.com/products/softride-frequence-running-men","does_not_exist"
"in_stock","Puma","Bras","tchooz","70","tchooz:9115230372097","15","USD","true","78.57","women","true","4KEEPS CLOUDSPUN SCULPTING BRA TRAINING Women","2026-04-26T03:00:08Z","Purple",,,,,,,,,,,,"52580930","https://tchoozshoes.com/products/4keeps-cloudspun-sculpting-bra-training-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","60","tchooz:9115230208257","40","USD","true","33.33","unisex","true","All-Day Active AC+ PS Unisex/Boys","2026-04-26T03:00:08Z","29","30","31","32","34",,,,,,,,"38738706","https://tchoozshoes.com/products/all-day-active-ac-ps-unisex-boys","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","85","tchooz:9115230142721","60","USD","true","29.41","women","true","Anzarun Lite Women","2026-04-26T03:00:08Z","37.5",,,,,,,,,,,,"37112851","https://tchoozshoes.com/products/anzarun-lite-women","does_not_exist"
"in_stock","Puma","Tights","tchooz","35","tchooz:9115230077185","10","USD","true","71.43","girls","true","ESS+ Tropicat Leggings G Girls","2026-04-26T03:00:08Z","16 Years",,,,,,,,,,,,"68381101","https://tchoozshoes.com/products/ess-tropicat-leggings-g-girls","does_not_exist"
"in_stock","Puma","Ball","tchooz","30","tchooz:9115230011649","15","USD","true","50","unisex","true","PUMA PRESTIGE ball Unisex","2026-04-26T03:00:08Z","5",,,,,,,,,,,,"8399214","https://tchoozshoes.com/products/puma-prestige-ball-unisex","does_not_exist"
"in_stock","Puma","Ball","tchooz","30","tchooz:9115229946113","15","USD","true","50","unisex","true","PUMA CAGE ball Unisex","2026-04-26T03:00:08Z","5",,,,,,,,,,,,"8434601","https://tchoozshoes.com/products/puma-cage-ball-unisex","does_not_exist"
"in_stock","Puma","Ball","tchooz","35","tchooz:9115229880577","20","USD","true","42.86","unisex","true","PUMA KING ball Unisex","2026-04-26T03:00:08Z","5",,,,,,,,,,,,"8434901","https://tchoozshoes.com/products/puma-king-ball-unisex","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","70","tchooz:9115229847809",,"USD","true",,"men","false","ATTACANTO FG/AG Men","2026-04-26T03:00:08Z","42","42.5","43","44","44.5","45","47",,,,,,"10747701","https://tchoozshoes.com/products/attacanto-fg-ag-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","80","tchooz:9115229782273","55","USD","true","31.25","boys","true","Kruz Profoam Boys","2026-04-26T03:00:08Z","37","37.5",,,,,,,,,,,"37976202","https://tchoozshoes.com/products/kruz-profoam-boys","does_not_exist"
"in_stock","Puma","Tees","tchooz","35","tchooz:9115229683969","10","USD","true","71.43","boys","true","PUMA X TROLLS Tee Boys","2026-04-26T03:00:08Z","5 Years","6 Years",,,,,,,,,,,"62737624","https://tchoozshoes.com/products/puma-x-trolls-tee-boys","does_not_exist"
"in_stock","Puma","Hoodies","tchooz","65","tchooz:9115229651201","25","USD","true","61.54","girls","true","PUMA X TROLLS Hoodie TR Girls","2026-04-26T03:00:08Z","4 Years",,,,,,,,,,,,"62737848","https://tchoozshoes.com/products/puma-x-trolls-hoodie-tr-girls","does_not_exist"
"in_stock","Puma","Tees","tchooz","35","tchooz:9115229618433","10","USD","true","71.43","boys","true","PUMA X TROLLS Graphic Tee Boys","2026-04-26T03:00:08Z","4 Years",,,,,,,,,,,,"62738369","https://tchoozshoes.com/products/puma-x-trolls-graphic-tee-boys","does_not_exist"
"in_stock","Puma","Tops","tchooz","70","tchooz:9115229290753","25","USD","true","64.29","women","true","STUDIO CLOUDSPUN RIB TANK Women","2026-04-26T03:00:08Z","M",,,,,,,,,,,,"52575445","https://tchoozshoes.com/products/studio-cloudspun-rib-tank-women","does_not_exist"
"in_stock","New Balance","Low Boots","tchooz","139","tchooz:9115229225217","76","USD","true","45.32","men","true","New Balance Footwear 237 Men","2026-04-26T03:00:08Z","Navy",,,,,,,,,,,,"MS237LBW","https://tchoozshoes.com/products/new-balance-footwear-237-men","does_not_exist"
"in_stock","Adidas","Tights","tchooz","61","tchooz:9115229094145","27","USD","true","55.74","women","true","W FI 3S LEGGING A-NOT SPORTS SPECIFIC Women","2026-04-26T03:00:08Z","XS","S",,,,,,,,,,,"IW5293XX","https://tchoozshoes.com/products/w-fi-3s-legging-a-not-sports-specific-women","does_not_exist"
"in_stock","Puma","Gloves","tchooz","35","tchooz:9115229061377",,"USD","true",,"men","false","PUMA ULTRA Play RC Men","2026-04-26T03:00:08Z","8","10",,,,,,,,,,,"4195208","https://tchoozshoes.com/products/puma-ultra-play-rc-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","145","tchooz:9115228995841","75","USD","true","48.28","men","true","Easy Rider Vintage Men","2026-04-26T03:00:08Z","44","44.5","45","46","47",,,,,,,,"39902810","https://tchoozshoes.com/products/easy-rider-vintage-men","does_not_exist"
"in_stock","Puma","Tees","tchooz","30","tchooz:9115228930305",,"USD","true",,"women","false","ESS Logo Tee Women","2026-04-26T03:00:08Z","XS","Purple","M","L","S",,,,,,,,"68237002","https://tchoozshoes.com/products/ess-logo-tee-women","does_not_exist"
"in_stock","Puma","Tees","tchooz","31","tchooz:9115228897537",,"USD","true",,"men","false","ESS Logo Tee Men","2026-04-26T03:00:08Z","XXL",,,,,,,,,,,,"68253202","https://tchoozshoes.com/products/ess-logo-tee-men","does_not_exist"
"in_stock","Adidas","Low Boots","tchooz","121","tchooz:9115228733697",,"USD","true",,"women","false","ADVANTAGE 2.0 Women","2026-04-26T03:00:08Z","38","38 2/3","39 1/3",,,,,,,,,,"IG9175","https://tchoozshoes.com/products/advantage-2-0-women","does_not_exist"
"in_stock","New Balance","Low Boots","tchooz","184","tchooz:9115228602625","92","USD","true","50","women","true","New Balance Footwear-574 LEGACY Women","2026-04-26T03:00:08Z","36",,,,,,,,,,,,"U574LGMT-w","https://tchoozshoes.com/products/new-balance-footwear-574-legacy-women","does_not_exist"
"in_stock","Puma","Gloves","tchooz","35","tchooz:9115228569857",,"USD","true",,"unisex","false","PUMA ULTRA Play RC Unisex","2026-04-26T03:00:08Z","8","9","10",,,,,,,,,,"4195206","https://tchoozshoes.com/products/puma-ultra-play-rc-unisex","does_not_exist"
"in_stock","Puma","Bags","tchooz","60","tchooz:9115228504321",,"USD","true",,"unisex","false","PUMA CHALLENGER Sports Bag Unisex","2026-04-26T03:00:08Z","navy",,,,,,,,,,,,"9114503","https://tchoozshoes.com/products/puma-challenger-sports-bag-unisex","does_not_exist"
"in_stock","Puma","Bags","tchooz","20","tchooz:9115228471553",,"USD","true",,"unisex","false","PUMA PHASE Gym Sack Unisex","2026-04-26T03:00:08Z","navy","X",,,,,,,,,,,"9116302","https://tchoozshoes.com/products/puma-phase-gym-sack-unisex","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","145","tchooz:9115228438785","75","USD","true","48.28","men","true","Easy Rider Mix Men","2026-04-26T03:00:08Z","White And Black",,,,,,,,,,,,"39902501","https://tchoozshoes.com/products/easy-rider-mix-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","70","tchooz:9115228406017",,"USD","true",,"boys","false","Flyer Lite 3 Jr Boys","2026-04-26T03:00:08Z","37",,,,,,,,,,,,"40152601","https://tchoozshoes.com/products/flyer-lite-3-jr-boys","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","65","tchooz:9115228373249",,"USD","true",,"boys","false","Flyer 3 AC+ PS Boys","2026-04-26T03:00:08Z","28","29","30","31",,,,,,,,,"40152701","https://tchoozshoes.com/products/flyer-3-ac-ps-boys","does_not_exist"
"in_stock","Puma","Tees","tchooz","30","tchooz:9115228340481",,"USD","true",,"women","false","ESS Small No. 1 Logo Tee Women","2026-04-26T03:00:08Z","XS",,,,,,,,,,,,"68237202","https://tchoozshoes.com/products/ess-small-no-1-logo-tee-women","does_not_exist"
"in_stock","Adidas","Low Boots","tchooz","128","tchooz:9115228274945","77","USD","true","39.84","women","true","BARREDA DECODE Women","2026-04-26T03:00:08Z","38 2/3",,,,,,,,,,,,"JP9669","https://tchoozshoes.com/products/barreda-decode-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","115","tchooz:9115228209409","45","USD","true","60.87","women","true","Softride Pro Echo Slip-On NM Women","2026-04-26T03:00:08Z","36",,,,,,,,,,,,"30998208","https://tchoozshoes.com/products/softride-pro-echo-slip-on-nm-women","does_not_exist"
"in_stock","Puma","Pants","tchooz","72","tchooz:9115228176641",,"USD","true",,"men","false","ESS No. 1 Logo Sweatpants TR cl Men","2026-04-26T03:00:08Z","Navy",,,,,,,,,,,,"68260816","https://tchoozshoes.com/products/ess-no-1-logo-sweatpants-tr-cl-men","does_not_exist"
"in_stock","New Balance","Low Boots","tchooz","189","tchooz:9115228143873","115","USD","true","39.15","men","true","BB550 Men","2026-04-26T03:00:08Z","42.5","43",,,,,,,,,,,"BB550HA1","https://tchoozshoes.com/products/bb550-men","BB550"
"in_stock","Puma","Bags","tchooz","45","tchooz:9115228111105",,"USD","true",,"unisex","false","PUMA Phase Hooded Backpack Unisex","2026-04-26T03:00:08Z","X",,,,,,,,,,,,"9080103","https://tchoozshoes.com/products/puma-phase-hooded-backpack-unisex","does_not_exist"
"in_stock","Puma","Bags","tchooz","50","tchooz:9115228078337",,"USD","true",,"unisex","false","PL SMALL X-Body Unisex","2026-04-26T03:00:08Z","X",,,,,,,,,,,,"9127001","https://tchoozshoes.com/products/pl-small-x-body-unisex","does_not_exist"
"in_stock","Puma","Tights","tchooz","50","tchooz:9115227980033","20","USD","true","60","women","true","LACE HW 5"" SHORT TIGHT Women","2026-04-26T03:00:09Z","L",,,,,,,,,,,,"52678401","https://tchoozshoes.com/products/lace-hw-5-short-tight-women","does_not_exist"
"in_stock","Puma","Pants","tchooz","70","tchooz:9115227848961",,"USD","true",,"men","false","ESS No. 1 Logo Sweatpants TR Men","2026-04-26T03:00:09Z","Navy","S","M","L","XL","XXL",,,,,,,"68261216","https://tchoozshoes.com/products/ess-no-1-logo-sweatpants-tr-men","does_not_exist"
"in_stock","Puma","Caps","tchooz","35","tchooz:9115227816193",,"USD","true",,"girls","false","PUMA x HK&FR Trucker Cap Jr Kids","2026-04-26T03:00:09Z","YUTH",,,,,,,,,,,,"2612801","https://tchoozshoes.com/products/puma-x-hk-fr-trucker-cap-jr-kids","does_not_exist"
"in_stock","Puma","Ball","tchooz","35","tchooz:9115227783425",,"USD","true",,"unisex","false","NEYMAR JR Graphic ball Unisex","2026-04-26T03:00:09Z","5",,,,,,,,,,,,"8467801","https://tchoozshoes.com/products/neymar-jr-graphic-ball-unisex","does_not_exist"
"in_stock","Puma","Caps","tchooz","35","tchooz:9115227586817",,"USD","true",,"men","false","PL BB Cap Men","2026-04-26T03:00:09Z","X",,,,,,,,,,,,"2609402","https://tchoozshoes.com/products/pl-bb-cap-men","does_not_exist"
