tenant_id,variant_id,sku_id,style_code,brand,product_name,category,gender_target,season,product_created_at,variant_created_at,cost_price_usd,retail_price_usd,current_stock,initial_stock,style_key,sku_key,brand_key,name_key,brand_normalized,style_code_normalized,category_normalized,gender_normalized,catalog_product_name,week_of,competitor_min_price_usd,competitor_avg_price_usd,competitor_max_price_usd,num_competitors,competitors_on_sale_count,competitors_out_of_stock_count,match_type,match_score,matched_products_count,has_competitor_data,inventory_history_quality,total_qty,simulated_peak_stock,sales_units_last_28d,avg_daily_sales_28d,sell_through_proxy,days_since_launch,days_since_last_discount,days_at_current_price,state_id
00000000-0000-0000-0000-000000000001,5f4b06ee-ffe2-49c9-b935-fc5a792f5a1e,SP-CF5BCC0FE2,JI4632,Adidas,"Response Super Shoes, White",footwear,unisex,core,2026-05-29 20:40:54.077393+00:00,2026-05-29 20:40:54.077393+00:00,33.12,89.05,12,12,ji4632,spcf5bcc0fe2,adidas,"response super shoes, white",ADIDAS,JI4632,footwear,unisex,"Response Super Shoes, White",2026-06-02,0.0,0.0,0.0,0,0,0,no_match,0.0,,0,movement_reconstructed,12,12,0.0,0.0,0.0,3,999,30,SP-CF5BCC0FE2|2026-06-02
00000000-0000-0000-0000-000000000001,94142a44-d862-40e9-8932-d9658f1ee6f5,SP-20E084F9D9,BB550,New Balance,New Balance Bb550 Men Lifestyle Shoes Sea Salt/Blue/Angora,footwear,men,seasonal,2026-05-29 20:40:54.077393+00:00,2026-05-29 20:40:54.077393+00:00,56.35,107.38,14,14,bb550,sp20e084f9d9,new balance,new balance bb550 men lifestyle shoes sea salt/blue/angora,NEW BALANCE,BB550,footwear,men,New Balance Bb550 Men Lifestyle Shoes Sea Salt/Blue/Angora,2026-05-26,95.0,104.6,115.0,2,2,1,exact_style,0.8413,5.0,1,movement_reconstructed,14,14,0.0,0.0,0.0,0,999,30,SP-20E084F9D9|2026-05-26
00000000-0000-0000-0000-000000000001,94142a44-d862-40e9-8932-d9658f1ee6f5,SP-20E084F9D9,BB550,New Balance,New Balance Bb550 Men Lifestyle Shoes Sea Salt/Blue/Angora,footwear,men,seasonal,2026-05-29 20:40:54.077393+00:00,2026-05-29 20:40:54.077393+00:00,56.35,107.38,14,14,bb550,sp20e084f9d9,new balance,new balance bb550 men lifestyle shoes sea salt/blue/angora,NEW BALANCE,BB550,footwear,men,New Balance Bb550 Men Lifestyle Shoes Sea Salt/Blue/Angora,2026-06-02,0.0,0.0,0.0,0,0,0,no_match,0.0,,0,movement_reconstructed,14,14,0.0,0.0,0.0,3,999,30,SP-20E084F9D9|2026-06-02
00000000-0000-0000-0000-000000000001,e056bedc-ea79-4b8c-8d66-9e5f21012a8d,SP-48A96BB634,IG8986,Adidas,"4DFWD 3 Running Shoes, Black",footwear,men,core,2026-05-29 20:40:54.077393+00:00,2026-05-29 20:40:54.077393+00:00,99.36,178.84,9,9,ig8986,sp48a96bb634,adidas,"4dfwd 3 running shoes, black",ADIDAS,IG8986,footwear,men,"4DFWD 3 Running Shoes, Black",2026-05-26,18630000.0,18630000.0,18630000.0,1,1,0,exact_style,1.0,1.0,1,movement_reconstructed,9,9,0.0,0.0,0.0,0,999,30,SP-48A96BB634|2026-05-26
00000000-0000-0000-0000-000000000001,e056bedc-ea79-4b8c-8d66-9e5f21012a8d,SP-48A96BB634,IG8986,Adidas,"4DFWD 3 Running Shoes, Black",footwear,men,core,2026-05-29 20:40:54.077393+00:00,2026-05-29 20:40:54.077393+00:00,99.36,178.84,9,9,ig8986,sp48a96bb634,adidas,"4dfwd 3 running shoes, black",ADIDAS,IG8986,footwear,men,"4DFWD 3 Running Shoes, Black",2026-06-02,0.0,0.0,0.0,0,0,0,no_match,0.0,,0,movement_reconstructed,9,9,0.0,0.0,0.0,3,999,30,SP-48A96BB634|2026-06-02
00000000-0000-0000-0000-000000000001,458b6634-5741-485e-9c25-b4e2539fc1d5,SP-3B493D0895,IE5863,Adidas,"4DFWD 4 Running Shoes, White",footwear,men,core,2026-05-29 20:40:54.077393+00:00,2026-05-29 20:40:54.077393+00:00,76.32,185.33,9,9,ie5863,sp3b493d0895,adidas,"4dfwd 4 running shoes, white",ADIDAS,IE5863,footwear,men,"4DFWD 4 Running Shoes, White",2026-05-26,189.0,7155094.5,14310000.0,2,2,0,exact_style,0.9,2.0,1,movement_reconstructed,9,9,0.0,0.0,0.0,0,999,30,SP-3B493D0895|2026-05-26
00000000-0000-0000-0000-000000000001,458b6634-5741-485e-9c25-b4e2539fc1d5,SP-3B493D0895,IE5863,Adidas,"4DFWD 4 Running Shoes, White",footwear,men,core,2026-05-29 20:40:54.077393+00:00,2026-05-29 20:40:54.077393+00:00,76.32,185.33,9,9,ie5863,sp3b493d0895,adidas,"4dfwd 4 running shoes, white",ADIDAS,IE5863,footwear,men,"4DFWD 4 Running Shoes, White",2026-06-02,0.0,0.0,0.0,0,0,0,no_match,0.0,,0,movement_reconstructed,9,9,0.0,0.0,0.0,3,999,30,SP-3B493D0895|2026-06-02
00000000-0000-0000-0000-000000000001,3491bef0-974d-44b1-a66b-b1469bbad32d,SP-28A4947B98,ID3489,Adidas,"4Dfwd 3 Running Shoes, Beige",footwear,men,core,2026-05-29 20:40:54.077393+00:00,2026-05-29 20:40:54.077393+00:00,99.36,185.67,9,9,id3489,sp28a4947b98,adidas,"4dfwd 3 running shoes, beige",ADIDAS,ID3489,footwear,men,"4Dfwd 3 Running Shoes, Beige",2026-05-26,207.0,207.0,207.0,1,1,0,similar_product,0.7564,1.0,1,movement_reconstructed,9,9,0.0,0.0,0.0,0,999,30,SP-28A4947B98|2026-05-26
00000000-0000-0000-0000-000000000001,3491bef0-974d-44b1-a66b-b1469bbad32d,SP-28A4947B98,ID3489,Adidas,"4Dfwd 3 Running Shoes, Beige",footwear,men,core,2026-05-29 20:40:54.077393+00:00,2026-05-29 20:40:54.077393+00:00,99.36,185.67,9,9,id3489,sp28a4947b98,adidas,"4dfwd 3 running shoes, beige",ADIDAS,ID3489,footwear,men,"4Dfwd 3 Running Shoes, Beige",2026-06-02,0.0,0.0,0.0,0,0,0,no_match,0.0,,0,movement_reconstructed,9,9,0.0,0.0,0.0,3,999,30,SP-28A4947B98|2026-06-02
00000000-0000-0000-0000-000000000001,f76219e0-514d-41ff-bc17-5054cbbeb4b9,SP-C48AE249D6,IN192327,New Balance,New Balance 327 Men Lifestyle Shoes Grey/ White,footwear,men,core,2026-05-29 20:40:54.077393+00:00,2026-05-29 20:40:54.077393+00:00,57.82,139.02,10,10,in192327,spc48ae249d6,new balance,new balance 327 men lifestyle shoes grey/ white,NEW BALANCE,IN192327,footwear,men,New Balance 327 Men Lifestyle Shoes Grey/ White,2026-05-26,85.0,115.4,132.0,1,1,1,same_model_family,0.7999,15.0,1,movement_reconstructed,10,10,0.0,0.0,0.0,0,999,30,SP-C48AE249D6|2026-05-26
00000000-0000-0000-0000-000000000001,f76219e0-514d-41ff-bc17-5054cbbeb4b9,SP-C48AE249D6,IN192327,New Balance,New Balance 327 Men Lifestyle Shoes Grey/ White,footwear,men,core,2026-05-29 20:40:54.077393+00:00,2026-05-29 20:40:54.077393+00:00,57.82,139.02,10,10,in192327,spc48ae249d6,new balance,new balance 327 men lifestyle shoes grey/ white,NEW BALANCE,IN192327,footwear,men,New Balance 327 Men Lifestyle Shoes Grey/ White,2026-06-02,0.0,0.0,0.0,0,0,0,no_match,0.0,,0,movement_reconstructed,10,10,0.0,0.0,0.0,3,999,30,SP-C48AE249D6|2026-06-02
00000000-0000-0000-0000-000000000001,1458d463-0ef3-4a0c-90a6-2ea4c87a33f5,1234,AP23941,Abidas,product_test,sniker,Male,Summer,2026-06-02 15:57:18.299678+00:00,2026-06-02 15:57:18.299678+00:00,55.0,99.0,25,25,ap23941,1234,abidas,product test,ABIDAS,AP23941,sniker_product_test,male_product_test,product_test,2026-05-26,0.0,0.0,0.0,0,0,0,no_match,0.0,,0,movement_reconstructed,0,25,0.0,0.0,1.0,0,999,30,1234|2026-05-26
00000000-0000-0000-0000-000000000001,1458d463-0ef3-4a0c-90a6-2ea4c87a33f5,1234,AP23941,Abidas,product_test,sniker,Male,Summer,2026-06-02 15:57:18.299678+00:00,2026-06-02 15:57:18.299678+00:00,55.0,99.0,25,25,ap23941,1234,abidas,product test,ABIDAS,AP23941,sniker_product_test,male_product_test,product_test,2026-06-02,0.0,0.0,0.0,0,0,0,no_match,0.0,,0,movement_reconstructed,25,25,0.0,0.0,0.0,0,999,30,1234|2026-06-02
00000000-0000-0000-0000-000000000001,f79fb000-992f-4a1e-a638-a0e7ce579baf,SP-394123949134,AP12341,Buma,product_Testt,shoes,Female,All,2026-06-02 16:45:24.599377+00:00,2026-06-02 16:45:24.599377+00:00,40.0,80.0,50,50,ap12341,sp394123949134,buma,product testt,BUMA,AP12341,footwear,female_product_testt,product_Testt,2026-05-26,0.0,0.0,0.0,0,0,0,no_match,0.0,,0,movement_reconstructed,0,50,0.0,0.0,1.0,0,999,30,SP-394123949134|2026-05-26
00000000-0000-0000-0000-000000000001,f79fb000-992f-4a1e-a638-a0e7ce579baf,SP-394123949134,AP12341,Buma,product_Testt,shoes,Female,All,2026-06-02 16:45:24.599377+00:00,2026-06-02 16:45:24.599377+00:00,40.0,80.0,50,50,ap12341,sp394123949134,buma,product testt,BUMA,AP12341,footwear,female_product_testt,product_Testt,2026-06-02,0.0,0.0,0.0,0,0,0,no_match,0.0,,0,movement_reconstructed,50,50,0.0,0.0,0.0,0,999,30,SP-394123949134|2026-06-02
00000000-0000-0000-0000-000000000001,90e528f9-371a-4bd6-9c17-1e4d6dd6eff4,SP-B2EA9F6428,IN234837,New Balance,New Balance 327 Men Lifestyle Shoes Tornado,footwear,men,core,2026-05-29 20:40:54.077393+00:00,2026-05-29 20:40:54.077393+00:00,82.81,184.98,14,14,in234837,spb2ea9f6428,new balance,new balance 327 men lifestyle shoes tornado,NEW BALANCE,IN234837,footwear,men,New Balance 327 Men Lifestyle Shoes Tornado,2026-05-26,169.0,169.0,169.0,1,0,0,same_model_family,0.9758,1.0,1,movement_reconstructed,14,14,0.0,0.0,0.0,0,999,30,SP-B2EA9F6428|2026-05-26
00000000-0000-0000-0000-000000000001,90e528f9-371a-4bd6-9c17-1e4d6dd6eff4,SP-B2EA9F6428,IN234837,New Balance,New Balance 327 Men Lifestyle Shoes Tornado,footwear,men,core,2026-05-29 20:40:54.077393+00:00,2026-05-29 20:40:54.077393+00:00,82.81,184.98,14,14,in234837,spb2ea9f6428,new balance,new balance 327 men lifestyle shoes tornado,NEW BALANCE,IN234837,footwear,men,New Balance 327 Men Lifestyle Shoes Tornado,2026-06-02,0.0,0.0,0.0,0,0,0,no_match,0.0,,0,movement_reconstructed,14,14,0.0,0.0,0.0,3,999,30,SP-B2EA9F6428|2026-06-02
00000000-0000-0000-0000-000000000001,4f2256ac-a695-4078-948d-49a94f67d196,SP-5F9B088137,IN226903,New Balance,New Balance 327 Ps-Boys Lifestyle Shoes Black/White,footwear,kids,core,2026-05-29 20:40:54.077393+00:00,2026-05-29 20:40:54.077393+00:00,37.24,82.24,10,10,in226903,sp5f9b088137,new balance,new balance 327 ps boys lifestyle shoes black/white,NEW BALANCE,IN226903,footwear,men,New Balance 327 Ps-Boys Lifestyle Shoes Black/White,2026-05-26,50.0,82.23809523809524,139.0,1,1,1,same_model_family,0.826,21.0,1,movement_reconstructed,10,10,0.0,0.0,0.0,0,999,30,SP-5F9B088137|2026-05-26
00000000-0000-0000-0000-000000000001,4f2256ac-a695-4078-948d-49a94f67d196,SP-5F9B088137,IN226903,New Balance,New Balance 327 Ps-Boys Lifestyle Shoes Black/White,footwear,kids,core,2026-05-29 20:40:54.077393+00:00,2026-05-29 20:40:54.077393+00:00,37.24,82.24,10,10,in226903,sp5f9b088137,new balance,new balance 327 ps boys lifestyle shoes black/white,NEW BALANCE,IN226903,footwear,men,New Balance 327 Ps-Boys Lifestyle Shoes Black/White,2026-06-02,0.0,0.0,0.0,0,0,0,no_match,0.0,,0,movement_reconstructed,10,10,0.0,0.0,0.0,3,999,30,SP-5F9B088137|2026-06-02
00000000-0000-0000-0000-000000000001,b40f9a41-38b9-48ff-a896-e2620a712f32,SP-3346E77C8D,IN226904,New Balance,New Balance 327 Ps-Boys Lifestyle Shoes Silver Birch,footwear,kids,core,2026-05-29 20:40:54.077393+00:00,2026-05-29 20:40:54.077393+00:00,37.24,79.93,10,10,in226904,sp3346e77c8d,new balance,new balance 327 ps boys lifestyle shoes silver birch,NEW BALANCE,IN226904,footwear,men,New Balance 327 Ps-Boys Lifestyle Shoes Silver Birch,2026-05-26,74.0,87.6,125.0,1,1,1,same_model_family,0.8595,5.0,1,movement_reconstructed,10,10,0.0,0.0,0.0,0,999,30,SP-3346E77C8D|2026-05-26
00000000-0000-0000-0000-000000000001,b40f9a41-38b9-48ff-a896-e2620a712f32,SP-3346E77C8D,IN226904,New Balance,New Balance 327 Ps-Boys Lifestyle Shoes Silver Birch,footwear,kids,core,2026-05-29 20:40:54.077393+00:00,2026-05-29 20:40:54.077393+00:00,37.24,79.93,10,10,in226904,sp3346e77c8d,new balance,new balance 327 ps boys lifestyle shoes silver birch,NEW BALANCE,IN226904,footwear,men,New Balance 327 Ps-Boys Lifestyle Shoes Silver Birch,2026-06-02,0.0,0.0,0.0,0,0,0,no_match,0.0,,0,movement_reconstructed,10,10,0.0,0.0,0.0,3,999,30,SP-3346E77C8D|2026-06-02
1af7ee24-c0ef-4059-bca1-08ba7e5378fe,0db61413-7f94-497a-ae1d-7ee979848cca,2452452,OP3053,Abidas,Jeans JJ,pants,Men,FALL,2026-06-03 08:42:01.767115+00:00,2026-06-03 08:42:01.767115+00:00,40.0,75.0,50,50,op3053,2452452,abidas,jeans jj,ABIDAS,OP3053,apparel,men,Jeans JJ,2026-05-26,0.0,0.0,0.0,0,0,0,no_match,0.0,,0,movement_reconstructed,0,50,0.0,0.0,1.0,0,999,30,2452452|2026-05-26
1af7ee24-c0ef-4059-bca1-08ba7e5378fe,0db61413-7f94-497a-ae1d-7ee979848cca,2452452,OP3053,Abidas,Jeans JJ,pants,Men,FALL,2026-06-03 08:42:01.767115+00:00,2026-06-03 08:42:01.767115+00:00,40.0,75.0,50,50,op3053,2452452,abidas,jeans jj,ABIDAS,OP3053,apparel,men,Jeans JJ,2026-06-02,0.0,0.0,0.0,0,0,0,no_match,0.0,,0,movement_reconstructed,50,50,0.0,0.0,0.0,0,999,30,2452452|2026-06-02
1af7ee24-c0ef-4059-bca1-08ba7e5378fe,eee640af-045e-43a8-ba49-41970797a62c,1,2,2,2,2,,,2026-06-03 08:44:28.324946+00:00,2026-06-03 08:44:28.324946+00:00,22.0,2.0,2,2,2,1,2,2,2,2,2_2,2,2,2026-05-26,0.0,0.0,0.0,0,0,0,no_match,0.0,,0,movement_reconstructed,0,2,0.0,0.0,1.0,0,999,30,1|2026-05-26
1af7ee24-c0ef-4059-bca1-08ba7e5378fe,eee640af-045e-43a8-ba49-41970797a62c,1,2,2,2,2,,,2026-06-03 08:44:28.324946+00:00,2026-06-03 08:44:28.324946+00:00,22.0,2.0,2,2,2,1,2,2,2,2,2_2,2,2,2026-06-02,0.0,0.0,0.0,0,0,0,no_match,0.0,,0,movement_reconstructed,2,2,0.0,0.0,0.0,0,999,30,1|2026-06-02
00000000-0000-0000-0000-000000000001,9f35b232-6baf-4a51-8704-0ac87f3089f3,SP-112F8642D1,IN234839,New Balance,New Balance 327 Women Lifestyle Shoes Black,footwear,women,core,2026-05-29 20:40:54.077393+00:00,2026-05-29 20:40:54.077393+00:00,90.65,200.68,14,14,in234839,sp112f8642d1,new balance,new balance 327 women lifestyle shoes black,NEW BALANCE,IN234839,footwear,women,New Balance 327 Women Lifestyle Shoes Black,2026-05-26,85.0,184.8181818181818,275.0,1,1,1,same_model_family,0.7982,22.0,1,movement_reconstructed,14,14,0.0,0.0,0.0,0,999,30,SP-112F8642D1|2026-05-26
00000000-0000-0000-0000-000000000001,9f35b232-6baf-4a51-8704-0ac87f3089f3,SP-112F8642D1,IN234839,New Balance,New Balance 327 Women Lifestyle Shoes Black,footwear,women,core,2026-05-29 20:40:54.077393+00:00,2026-05-29 20:40:54.077393+00:00,90.65,200.68,14,14,in234839,sp112f8642d1,new balance,new balance 327 women lifestyle shoes black,NEW BALANCE,IN234839,footwear,women,New Balance 327 Women Lifestyle Shoes Black,2026-06-02,0.0,0.0,0.0,0,0,0,no_match,0.0,,0,movement_reconstructed,14,14,0.0,0.0,0.0,3,999,30,SP-112F8642D1|2026-06-02
00000000-0000-0000-0000-000000000001,82f41692-91d1-4c6f-a2db-332675eb5845,SP-7B8C3CDB88,IN234908,New Balance,New Balance 327 Women Lifestyle Shoes Black/Sea Salt,footwear,women,core,2026-05-29 20:40:54.077393+00:00,2026-05-29 20:40:54.077393+00:00,82.81,183.9,9,9,in234908,sp7b8c3cdb88,new balance,new balance 327 women lifestyle shoes black/sea salt,NEW BALANCE,IN234908,footwear,women,New Balance 327 Women Lifestyle Shoes Black/Sea Salt,2026-05-26,50.0,149.83333333333334,255.0,1,1,1,same_model_family,0.8381,12.0,1,movement_reconstructed,9,9,0.0,0.0,0.0,0,999,30,SP-7B8C3CDB88|2026-05-26
00000000-0000-0000-0000-000000000001,82f41692-91d1-4c6f-a2db-332675eb5845,SP-7B8C3CDB88,IN234908,New Balance,New Balance 327 Women Lifestyle Shoes Black/Sea Salt,footwear,women,core,2026-05-29 20:40:54.077393+00:00,2026-05-29 20:40:54.077393+00:00,82.81,183.9,9,9,in234908,sp7b8c3cdb88,new balance,new balance 327 women lifestyle shoes black/sea salt,NEW BALANCE,IN234908,footwear,women,New Balance 327 Women Lifestyle Shoes Black/Sea Salt,2026-06-02,0.0,0.0,0.0,0,0,0,no_match,0.0,,0,movement_reconstructed,9,9,0.0,0.0,0.0,3,999,30,SP-7B8C3CDB88|2026-06-02
00000000-0000-0000-0000-000000000001,526494b8-abce-4020-98ae-6ede67597433,SP-4BFC3223D5,IN218014,New Balance,New Balance 327 Women Lifestyle Shoes Moonbeam,footwear,women,core,2026-05-29 20:40:54.077393+00:00,2026-05-29 20:40:54.077393+00:00,82.81,205.09,10,10,in218014,sp4bfc3223d5,new balance,new balance 327 women lifestyle shoes moonbeam,NEW BALANCE,IN218014,footwear,women,New Balance 327 Women Lifestyle Shoes Moonbeam,2026-05-26,118.0,143.5,169.0,1,1,1,same_model_family,0.9003,6.0,1,movement_reconstructed,10,10,0.0,0.0,0.0,0,999,30,SP-4BFC3223D5|2026-05-26
00000000-0000-0000-0000-000000000001,526494b8-abce-4020-98ae-6ede67597433,SP-4BFC3223D5,IN218014,New Balance,New Balance 327 Women Lifestyle Shoes Moonbeam,footwear,women,core,2026-05-29 20:40:54.077393+00:00,2026-05-29 20:40:54.077393+00:00,82.81,205.09,10,10,in218014,sp4bfc3223d5,new balance,new balance 327 women lifestyle shoes moonbeam,NEW BALANCE,IN218014,footwear,women,New Balance 327 Women Lifestyle Shoes Moonbeam,2026-06-02,0.0,0.0,0.0,0,0,0,no_match,0.0,,0,movement_reconstructed,10,10,0.0,0.0,0.0,3,999,30,SP-4BFC3223D5|2026-06-02
00000000-0000-0000-0000-000000000001,8bd5acca-1f1e-409e-be20-e4b0a4385e2f,SP-EED5158BD6,IN219806,New Balance,New Balance 327 Women Lifestyle Shoes Moonbeam/Stone Pink,footwear,women,core,2026-05-29 20:40:54.077393+00:00,2026-05-29 20:40:54.077393+00:00,82.81,177.62,13,13,in219806,speed5158bd6,new balance,new balance 327 women lifestyle shoes moonbeam/stone pink,NEW BALANCE,IN219806,footwear,women,New Balance 327 Women Lifestyle Shoes Moonbeam/Stone Pink,2026-05-26,129.0,144.4,169.0,1,1,1,same_model_family,0.7805,5.0,1,movement_reconstructed,13,13,0.0,0.0,0.0,0,999,30,SP-EED5158BD6|2026-05-26
00000000-0000-0000-0000-000000000001,8bd5acca-1f1e-409e-be20-e4b0a4385e2f,SP-EED5158BD6,IN219806,New Balance,New Balance 327 Women Lifestyle Shoes Moonbeam/Stone Pink,footwear,women,core,2026-05-29 20:40:54.077393+00:00,2026-05-29 20:40:54.077393+00:00,82.81,177.62,13,13,in219806,speed5158bd6,new balance,new balance 327 women lifestyle shoes moonbeam/stone pink,NEW BALANCE,IN219806,footwear,women,New Balance 327 Women Lifestyle Shoes Moonbeam/Stone Pink,2026-06-02,0.0,0.0,0.0,0,0,0,no_match,0.0,,0,movement_reconstructed,13,13,0.0,0.0,0.0,3,999,30,SP-EED5158BD6|2026-06-02
00000000-0000-0000-0000-000000000001,62bae7aa-36fd-430d-82cb-6f11853a4a34,SP-A09457D613,IN235324,Nike,Nike Air Force 1 '07 Next Nature Women Lifestyle Shoes White/Linen,footwear,women,core,2026-05-29 20:40:54.077393+00:00,2026-05-29 20:40:54.077393+00:00,97.29,205.13,12,12,in235324,spa09457d613,nike,nike air force 1 '07 next nature women lifestyle shoes white/linen,NIKE,IN235324,footwear,women,Nike Air Force 1 '07 Next Nature Women Lifestyle Shoes White/Linen,2026-05-26,207.0,207.0,207.0,1,0,0,same_model_family,0.98,1.0,1,movement_reconstructed,12,12,0.0,0.0,0.0,0,999,30,SP-A09457D613|2026-05-26
00000000-0000-0000-0000-000000000001,62bae7aa-36fd-430d-82cb-6f11853a4a34,SP-A09457D613,IN235324,Nike,Nike Air Force 1 '07 Next Nature Women Lifestyle Shoes White/Linen,footwear,women,core,2026-05-29 20:40:54.077393+00:00,2026-05-29 20:40:54.077393+00:00,97.29,205.13,12,12,in235324,spa09457d613,nike,nike air force 1 '07 next nature women lifestyle shoes white/linen,NIKE,IN235324,footwear,women,Nike Air Force 1 '07 Next Nature Women Lifestyle Shoes White/Linen,2026-06-02,0.0,0.0,0.0,0,0,0,no_match,0.0,,0,movement_reconstructed,12,12,0.0,0.0,0.0,3,999,30,SP-A09457D613|2026-06-02
00000000-0000-0000-0000-000000000001,9c79480c-6ed6-47b4-82c9-1ecc04656fd0,SP-6C4030E8BF,ID3499,Adidas,"4Dfwd 3 Running Shoes, Beige",footwear,women,core,2026-05-29 20:40:54.077393+00:00,2026-05-29 20:40:54.077393+00:00,99.36,217.2,10,10,id3499,sp6c4030e8bf,adidas,"4dfwd 3 running shoes, beige",ADIDAS,ID3499,footwear,women,"4Dfwd 3 Running Shoes, Beige",2026-05-26,18630000.0,18630000.0,18630000.0,1,1,0,exact_style,1.0,1.0,1,movement_reconstructed,10,10,0.0,0.0,0.0,0,999,30,SP-6C4030E8BF|2026-05-26
00000000-0000-0000-0000-000000000001,9c79480c-6ed6-47b4-82c9-1ecc04656fd0,SP-6C4030E8BF,ID3499,Adidas,"4Dfwd 3 Running Shoes, Beige",footwear,women,core,2026-05-29 20:40:54.077393+00:00,2026-05-29 20:40:54.077393+00:00,99.36,217.2,10,10,id3499,sp6c4030e8bf,adidas,"4dfwd 3 running shoes, beige",ADIDAS,ID3499,footwear,women,"4Dfwd 3 Running Shoes, Beige",2026-06-02,0.0,0.0,0.0,0,0,0,no_match,0.0,,0,movement_reconstructed,10,10,0.0,0.0,0.0,3,999,30,SP-6C4030E8BF|2026-06-02
00000000-0000-0000-0000-000000000001,1499abd0-45c5-4896-a2aa-0a90217d73fc,SP-1DE83EF0B0,IN236715,Crocs,Crocs All Day Women Lifestyle Slippers White,footwear,women,core,2026-05-29 20:40:54.077393+00:00,2026-05-29 20:40:54.077393+00:00,18.72,31.42,10,10,in236715,sp1de83ef0b0,crocs,crocs all day women lifestyle slippers white,CROCS,IN236715,lifestyle,women,Crocs All Day Women Lifestyle Slippers White,2026-05-26,0.0,0.0,0.0,0,0,0,no_match,0.0,,0,movement_reconstructed,10,10,0.0,0.0,0.0,0,999,30,SP-1DE83EF0B0|2026-05-26
00000000-0000-0000-0000-000000000001,1499abd0-45c5-4896-a2aa-0a90217d73fc,SP-1DE83EF0B0,IN236715,Crocs,Crocs All Day Women Lifestyle Slippers White,footwear,women,core,2026-05-29 20:40:54.077393+00:00,2026-05-29 20:40:54.077393+00:00,18.72,31.42,10,10,in236715,sp1de83ef0b0,crocs,crocs all day women lifestyle slippers white,CROCS,IN236715,lifestyle,women,Crocs All Day Women Lifestyle Slippers White,2026-06-02,0.0,0.0,0.0,0,0,0,no_match,0.0,,0,movement_reconstructed,10,10,0.0,0.0,0.0,3,999,30,SP-1DE83EF0B0|2026-06-02
00000000-0000-0000-0000-000000000001,6e07a75c-58f1-4379-8a5d-625a69baa5db,SP-5FCBB664AF,IN224595,Crocs,Crocs Bae Women Lifestyle Clog Milk Chocolate,footwear,women,core,2026-05-29 20:40:54.077393+00:00,2026-05-29 20:40:54.077393+00:00,43.68,83.53,9,9,in224595,sp5fcbb664af,crocs,crocs bae women lifestyle clog milk chocolate,CROCS,IN224595,footwear,women,Crocs Bae Women Lifestyle Clog Milk Chocolate,2026-05-26,59.0,59.0,59.0,1,1,0,same_model_family,0.9178,2.0,1,movement_reconstructed,9,9,0.0,0.0,0.0,0,999,30,SP-5FCBB664AF|2026-05-26
00000000-0000-0000-0000-000000000001,6e07a75c-58f1-4379-8a5d-625a69baa5db,SP-5FCBB664AF,IN224595,Crocs,Crocs Bae Women Lifestyle Clog Milk Chocolate,footwear,women,core,2026-05-29 20:40:54.077393+00:00,2026-05-29 20:40:54.077393+00:00,43.68,83.53,9,9,in224595,sp5fcbb664af,crocs,crocs bae women lifestyle clog milk chocolate,CROCS,IN224595,footwear,women,Crocs Bae Women Lifestyle Clog Milk Chocolate,2026-06-02,0.0,0.0,0.0,0,0,0,no_match,0.0,,0,movement_reconstructed,9,9,0.0,0.0,0.0,3,999,30,SP-5FCBB664AF|2026-06-02
00000000-0000-0000-0000-000000000001,0feb63d1-e276-4e45-86b2-750dbad37a45,SP-D066E902D0,IN234716,New Balance,New Balance 1080V15 Men Running Shoes Afterglow,footwear,men,core,2026-05-29 20:40:54.077393+00:00,2026-05-29 20:40:54.077393+00:00,134.75,273.3,12,12,in234716,spd066e902d0,new balance,new balance 1080v15 men running shoes afterglow,NEW BALANCE,IN234716,footwear,men,New Balance 1080V15 Men Running Shoes Afterglow,2026-05-26,275.0,275.0,275.0,1,0,0,same_model_family,0.98,1.0,1,movement_reconstructed,12,12,0.0,0.0,0.0,0,999,30,SP-D066E902D0|2026-05-26
00000000-0000-0000-0000-000000000001,0feb63d1-e276-4e45-86b2-750dbad37a45,SP-D066E902D0,IN234716,New Balance,New Balance 1080V15 Men Running Shoes Afterglow,footwear,men,core,2026-05-29 20:40:54.077393+00:00,2026-05-29 20:40:54.077393+00:00,134.75,273.3,12,12,in234716,spd066e902d0,new balance,new balance 1080v15 men running shoes afterglow,NEW BALANCE,IN234716,footwear,men,New Balance 1080V15 Men Running Shoes Afterglow,2026-06-02,0.0,0.0,0.0,0,0,0,no_match,0.0,,0,movement_reconstructed,12,12,0.0,0.0,0.0,3,999,30,SP-D066E902D0|2026-06-02
00000000-0000-0000-0000-000000000001,13147039-b84f-4431-a73c-e7ce83ad42ad,SP-B2BF00C26E,IN226798,New Balance,New Balance 1906R Unisex Lifestyle Shoes Harbor Grey,footwear,unisex,core,2026-05-29 20:40:54.077393+00:00,2026-05-29 20:40:54.077393+00:00,134.75,303.52,12,12,in226798,spb2bf00c26e,new balance,new balance 1906r unisex lifestyle shoes harbor grey,NEW BALANCE,IN226798,footwear,unisex,New Balance 1906R Unisex Lifestyle Shoes Harbor Grey,2026-05-26,275.0,275.0,275.0,1,0,1,same_model_family,0.927,2.0,1,movement_reconstructed,12,12,0.0,0.0,0.0,0,999,30,SP-B2BF00C26E|2026-05-26
