state_id,sku_id,week_of,rules_label
SP-26E1DF3914|2026-02-16,SP-26E1DF3914,2026-02-16,HOLD
SP-26E1DF3914|2026-02-23,SP-26E1DF3914,2026-02-23,HOLD
SP-26E1DF3914|2026-03-02,SP-26E1DF3914,2026-03-02,HOLD
SP-26E1DF3914|2026-03-09,SP-26E1DF3914,2026-03-09,HOLD
SP-26E1DF3914|2026-03-16,SP-26E1DF3914,2026-03-16,HOLD
SP-26E1DF3914|2026-03-23,SP-26E1DF3914,2026-03-23,HOLD
SP-26E1DF3914|2026-03-30,SP-26E1DF3914,2026-03-30,HOLD
SP-26E1DF3914|2026-04-06,SP-26E1DF3914,2026-04-06,HOLD
SP-26E1DF3914|2026-04-13,SP-26E1DF3914,2026-04-13,HOLD
SP-2732E00DB0|2025-12-29,SP-2732E00DB0,2025-12-29,HOLD
SP-2732E00DB0|2026-01-05,SP-2732E00DB0,2026-01-05,HOLD
SP-2732E00DB0|2026-01-12,SP-2732E00DB0,2026-01-12,HOLD
SP-2732E00DB0|2026-01-19,SP-2732E00DB0,2026-01-19,HOLD
SP-2732E00DB0|2026-01-26,SP-2732E00DB0,2026-01-26,HOLD
SP-2732E00DB0|2026-02-02,SP-2732E00DB0,2026-02-02,HOLD
SP-2732E00DB0|2026-02-09,SP-2732E00DB0,2026-02-09,HOLD
SP-2732E00DB0|2026-02-16,SP-2732E00DB0,2026-02-16,HOLD
SP-2732E00DB0|2026-02-23,SP-2732E00DB0,2026-02-23,HOLD
SP-2732E00DB0|2026-03-02,SP-2732E00DB0,2026-03-02,HOLD
SP-2732E00DB0|2026-03-09,SP-2732E00DB0,2026-03-09,HOLD
SP-2732E00DB0|2026-03-16,SP-2732E00DB0,2026-03-16,HOLD
SP-2732E00DB0|2026-03-23,SP-2732E00DB0,2026-03-23,HOLD
SP-2732E00DB0|2026-03-30,SP-2732E00DB0,2026-03-30,HOLD
SP-2732E00DB0|2026-04-06,SP-2732E00DB0,2026-04-06,HOLD
SP-2732E00DB0|2026-04-13,SP-2732E00DB0,2026-04-13,HOLD
SP-275CC88728|2025-12-29,SP-275CC88728,2025-12-29,HOLD
SP-275CC88728|2026-01-05,SP-275CC88728,2026-01-05,HOLD
SP-275CC88728|2026-01-12,SP-275CC88728,2026-01-12,HOLD
SP-275CC88728|2026-01-19,SP-275CC88728,2026-01-19,HOLD
SP-275CC88728|2026-01-26,SP-275CC88728,2026-01-26,HOLD
SP-275CC88728|2026-02-02,SP-275CC88728,2026-02-02,HOLD
SP-275CC88728|2026-02-09,SP-275CC88728,2026-02-09,HOLD
SP-275CC88728|2026-02-16,SP-275CC88728,2026-02-16,HOLD
SP-275CC88728|2026-02-23,SP-275CC88728,2026-02-23,HOLD
SP-275CC88728|2026-03-02,SP-275CC88728,2026-03-02,HOLD
SP-275CC88728|2026-03-09,SP-275CC88728,2026-03-09,HOLD
SP-275CC88728|2026-03-16,SP-275CC88728,2026-03-16,HOLD
SP-275CC88728|2026-03-23,SP-275CC88728,2026-03-23,HOLD
SP-275CC88728|2026-03-30,SP-275CC88728,2026-03-30,HOLD
SP-275CC88728|2026-04-06,SP-275CC88728,2026-04-06,PROMOTE
SP-275CC88728|2026-04-13,SP-275CC88728,2026-04-13,HOLD
SP-27D2D54156|2025-12-29,SP-27D2D54156,2025-12-29,CLEAR
SP-27D2D54156|2026-01-05,SP-27D2D54156,2026-01-05,CLEAR
SP-27D2D54156|2026-01-12,SP-27D2D54156,2026-01-12,CLEAR
SP-27D2D54156|2026-01-19,SP-27D2D54156,2026-01-19,CLEAR
SP-27D2D54156|2026-01-26,SP-27D2D54156,2026-01-26,HOLD
SP-27D2D54156|2026-02-02,SP-27D2D54156,2026-02-02,HOLD
SP-27D2D54156|2026-02-09,SP-27D2D54156,2026-02-09,HOLD
SP-27D2D54156|2026-02-16,SP-27D2D54156,2026-02-16,HOLD
SP-27D2D54156|2026-02-23,SP-27D2D54156,2026-02-23,HOLD
SP-27D2D54156|2026-03-02,SP-27D2D54156,2026-03-02,HOLD
SP-27D2D54156|2026-03-09,SP-27D2D54156,2026-03-09,HOLD
SP-27D2D54156|2026-03-16,SP-27D2D54156,2026-03-16,HOLD
SP-27D2D54156|2026-03-23,SP-27D2D54156,2026-03-23,HOLD
SP-27D2D54156|2026-03-30,SP-27D2D54156,2026-03-30,HOLD
SP-27D2D54156|2026-04-06,SP-27D2D54156,2026-04-06,HOLD
SP-27D2D54156|2026-04-13,SP-27D2D54156,2026-04-13,HOLD
SP-28A4947B98|2025-12-29,SP-28A4947B98,2025-12-29,HOLD
SP-28A4947B98|2026-01-05,SP-28A4947B98,2026-01-05,HOLD
SP-28A4947B98|2026-01-12,SP-28A4947B98,2026-01-12,HOLD
SP-28A4947B98|2026-01-19,SP-28A4947B98,2026-01-19,HOLD
SP-28A4947B98|2026-01-26,SP-28A4947B98,2026-01-26,HOLD
SP-28A4947B98|2026-02-02,SP-28A4947B98,2026-02-02,HOLD
SP-28A4947B98|2026-02-09,SP-28A4947B98,2026-02-09,HOLD
SP-28A4947B98|2026-02-16,SP-28A4947B98,2026-02-16,HOLD
SP-28A4947B98|2026-02-23,SP-28A4947B98,2026-02-23,HOLD
SP-28A4947B98|2026-03-02,SP-28A4947B98,2026-03-02,HOLD
SP-28A4947B98|2026-03-09,SP-28A4947B98,2026-03-09,HOLD
SP-28A4947B98|2026-03-16,SP-28A4947B98,2026-03-16,HOLD
SP-28A4947B98|2026-03-23,SP-28A4947B98,2026-03-23,HOLD
SP-28A4947B98|2026-03-30,SP-28A4947B98,2026-03-30,HOLD
SP-28A4947B98|2026-04-06,SP-28A4947B98,2026-04-06,HOLD
SP-28A4947B98|2026-04-13,SP-28A4947B98,2026-04-13,HOLD
SP-292F8CAAAC|2025-12-29,SP-292F8CAAAC,2025-12-29,HOLD
SP-292F8CAAAC|2026-01-05,SP-292F8CAAAC,2026-01-05,HOLD
SP-292F8CAAAC|2026-01-12,SP-292F8CAAAC,2026-01-12,HOLD
SP-292F8CAAAC|2026-01-19,SP-292F8CAAAC,2026-01-19,HOLD
SP-292F8CAAAC|2026-01-26,SP-292F8CAAAC,2026-01-26,HOLD
SP-292F8CAAAC|2026-02-02,SP-292F8CAAAC,2026-02-02,HOLD
SP-292F8CAAAC|2026-02-09,SP-292F8CAAAC,2026-02-09,HOLD
SP-292F8CAAAC|2026-02-16,SP-292F8CAAAC,2026-02-16,HOLD
SP-292F8CAAAC|2026-02-23,SP-292F8CAAAC,2026-02-23,HOLD
SP-292F8CAAAC|2026-03-02,SP-292F8CAAAC,2026-03-02,HOLD
SP-292F8CAAAC|2026-03-09,SP-292F8CAAAC,2026-03-09,HOLD
SP-292F8CAAAC|2026-03-16,SP-292F8CAAAC,2026-03-16,HOLD
SP-292F8CAAAC|2026-03-23,SP-292F8CAAAC,2026-03-23,HOLD
SP-292F8CAAAC|2026-03-30,SP-292F8CAAAC,2026-03-30,HOLD
SP-292F8CAAAC|2026-04-06,SP-292F8CAAAC,2026-04-06,PROMOTE
SP-292F8CAAAC|2026-04-13,SP-292F8CAAAC,2026-04-13,PROMOTE
SP-2A3C5C0C82|2025-12-29,SP-2A3C5C0C82,2025-12-29,HOLD
SP-2A3C5C0C82|2026-01-05,SP-2A3C5C0C82,2026-01-05,HOLD
SP-2A3C5C0C82|2026-01-12,SP-2A3C5C0C82,2026-01-12,HOLD
SP-2A3C5C0C82|2026-01-19,SP-2A3C5C0C82,2026-01-19,HOLD
SP-2A3C5C0C82|2026-01-26,SP-2A3C5C0C82,2026-01-26,HOLD
SP-2A3C5C0C82|2026-02-02,SP-2A3C5C0C82,2026-02-02,HOLD
SP-2A3C5C0C82|2026-02-09,SP-2A3C5C0C82,2026-02-09,HOLD
SP-2A3C5C0C82|2026-02-16,SP-2A3C5C0C82,2026-02-16,HOLD
SP-2A3C5C0C82|2026-02-23,SP-2A3C5C0C82,2026-02-23,HOLD
SP-2A3C5C0C82|2026-03-02,SP-2A3C5C0C82,2026-03-02,HOLD
SP-2A3C5C0C82|2026-03-09,SP-2A3C5C0C82,2026-03-09,HOLD
SP-2A3C5C0C82|2026-03-16,SP-2A3C5C0C82,2026-03-16,HOLD
SP-2A3C5C0C82|2026-03-23,SP-2A3C5C0C82,2026-03-23,HOLD
SP-2A3C5C0C82|2026-03-30,SP-2A3C5C0C82,2026-03-30,HOLD
SP-2A3C5C0C82|2026-04-06,SP-2A3C5C0C82,2026-04-06,HOLD
SP-2A3C5C0C82|2026-04-13,SP-2A3C5C0C82,2026-04-13,HOLD
SP-2AE7A078CB|2025-12-29,SP-2AE7A078CB,2025-12-29,HOLD
SP-2AE7A078CB|2026-01-05,SP-2AE7A078CB,2026-01-05,HOLD
SP-2AE7A078CB|2026-01-12,SP-2AE7A078CB,2026-01-12,HOLD
SP-2AE7A078CB|2026-01-19,SP-2AE7A078CB,2026-01-19,HOLD
SP-2AE7A078CB|2026-01-26,SP-2AE7A078CB,2026-01-26,HOLD
SP-2AE7A078CB|2026-02-02,SP-2AE7A078CB,2026-02-02,HOLD
SP-2AE7A078CB|2026-02-09,SP-2AE7A078CB,2026-02-09,HOLD
SP-2AE7A078CB|2026-02-16,SP-2AE7A078CB,2026-02-16,HOLD
SP-2AE7A078CB|2026-02-23,SP-2AE7A078CB,2026-02-23,HOLD
SP-2AE7A078CB|2026-03-02,SP-2AE7A078CB,2026-03-02,HOLD
SP-2AE7A078CB|2026-03-09,SP-2AE7A078CB,2026-03-09,HOLD
SP-2AE7A078CB|2026-03-16,SP-2AE7A078CB,2026-03-16,HOLD
SP-2AE7A078CB|2026-03-23,SP-2AE7A078CB,2026-03-23,HOLD
SP-2AE7A078CB|2026-03-30,SP-2AE7A078CB,2026-03-30,HOLD
SP-2AE7A078CB|2026-04-06,SP-2AE7A078CB,2026-04-06,PROMOTE
SP-2AE7A078CB|2026-04-13,SP-2AE7A078CB,2026-04-13,PROMOTE
SP-2BEE5B126F|2025-12-29,SP-2BEE5B126F,2025-12-29,HOLD
SP-2BEE5B126F|2026-01-05,SP-2BEE5B126F,2026-01-05,HOLD
SP-2BEE5B126F|2026-01-12,SP-2BEE5B126F,2026-01-12,HOLD
SP-2BEE5B126F|2026-01-19,SP-2BEE5B126F,2026-01-19,HOLD
SP-2BEE5B126F|2026-01-26,SP-2BEE5B126F,2026-01-26,HOLD
SP-2BEE5B126F|2026-02-02,SP-2BEE5B126F,2026-02-02,HOLD
SP-2BEE5B126F|2026-02-09,SP-2BEE5B126F,2026-02-09,HOLD
SP-2BEE5B126F|2026-02-16,SP-2BEE5B126F,2026-02-16,HOLD
SP-2BEE5B126F|2026-02-23,SP-2BEE5B126F,2026-02-23,HOLD
SP-2BEE5B126F|2026-03-02,SP-2BEE5B126F,2026-03-02,HOLD
SP-2BEE5B126F|2026-03-09,SP-2BEE5B126F,2026-03-09,HOLD
SP-2BEE5B126F|2026-03-16,SP-2BEE5B126F,2026-03-16,HOLD
SP-2BEE5B126F|2026-03-23,SP-2BEE5B126F,2026-03-23,HOLD
SP-2BEE5B126F|2026-03-30,SP-2BEE5B126F,2026-03-30,HOLD
SP-2BEE5B126F|2026-04-06,SP-2BEE5B126F,2026-04-06,PROMOTE
SP-2BEE5B126F|2026-04-13,SP-2BEE5B126F,2026-04-13,PROMOTE
SP-2D1656C34E|2025-12-29,SP-2D1656C34E,2025-12-29,HOLD
SP-2D1656C34E|2026-01-05,SP-2D1656C34E,2026-01-05,HOLD
SP-2D1656C34E|2026-01-12,SP-2D1656C34E,2026-01-12,HOLD
SP-2D1656C34E|2026-01-19,SP-2D1656C34E,2026-01-19,HOLD
SP-2D1656C34E|2026-01-26,SP-2D1656C34E,2026-01-26,HOLD
SP-2D1656C34E|2026-02-02,SP-2D1656C34E,2026-02-02,HOLD
SP-2D1656C34E|2026-02-09,SP-2D1656C34E,2026-02-09,HOLD
SP-2D1656C34E|2026-02-16,SP-2D1656C34E,2026-02-16,HOLD
SP-2D1656C34E|2026-02-23,SP-2D1656C34E,2026-02-23,HOLD
SP-2D1656C34E|2026-03-02,SP-2D1656C34E,2026-03-02,HOLD
SP-2D1656C34E|2026-03-09,SP-2D1656C34E,2026-03-09,HOLD
SP-2D1656C34E|2026-03-16,SP-2D1656C34E,2026-03-16,HOLD
SP-2D1656C34E|2026-03-23,SP-2D1656C34E,2026-03-23,HOLD
SP-2D1656C34E|2026-03-30,SP-2D1656C34E,2026-03-30,HOLD
SP-2D1656C34E|2026-04-06,SP-2D1656C34E,2026-04-06,HOLD
SP-2D1656C34E|2026-04-13,SP-2D1656C34E,2026-04-13,HOLD
SP-2F2652299B|2025-12-29,SP-2F2652299B,2025-12-29,HOLD
SP-2F2652299B|2026-01-05,SP-2F2652299B,2026-01-05,HOLD
SP-2F2652299B|2026-01-12,SP-2F2652299B,2026-01-12,HOLD
SP-2F2652299B|2026-01-19,SP-2F2652299B,2026-01-19,HOLD
SP-2F2652299B|2026-01-26,SP-2F2652299B,2026-01-26,HOLD
SP-2F2652299B|2026-02-02,SP-2F2652299B,2026-02-02,HOLD
SP-2F2652299B|2026-02-09,SP-2F2652299B,2026-02-09,HOLD
SP-2F2652299B|2026-02-16,SP-2F2652299B,2026-02-16,HOLD
SP-2F2652299B|2026-02-23,SP-2F2652299B,2026-02-23,HOLD
SP-2F2652299B|2026-03-02,SP-2F2652299B,2026-03-02,HOLD
SP-2F2652299B|2026-03-09,SP-2F2652299B,2026-03-09,HOLD
SP-2F2652299B|2026-03-16,SP-2F2652299B,2026-03-16,HOLD
SP-2F2652299B|2026-03-23,SP-2F2652299B,2026-03-23,HOLD
SP-2F2652299B|2026-03-30,SP-2F2652299B,2026-03-30,HOLD
SP-2F2652299B|2026-04-06,SP-2F2652299B,2026-04-06,PROMOTE
SP-2F2652299B|2026-04-13,SP-2F2652299B,2026-04-13,PROMOTE
SP-2F43E7EF07|2025-12-29,SP-2F43E7EF07,2025-12-29,HOLD
SP-2F43E7EF07|2026-01-05,SP-2F43E7EF07,2026-01-05,HOLD
SP-2F43E7EF07|2026-01-12,SP-2F43E7EF07,2026-01-12,HOLD
SP-2F43E7EF07|2026-01-19,SP-2F43E7EF07,2026-01-19,HOLD
SP-2F43E7EF07|2026-01-26,SP-2F43E7EF07,2026-01-26,HOLD
SP-2F43E7EF07|2026-02-02,SP-2F43E7EF07,2026-02-02,HOLD
SP-2F43E7EF07|2026-02-09,SP-2F43E7EF07,2026-02-09,HOLD
SP-2F43E7EF07|2026-02-16,SP-2F43E7EF07,2026-02-16,HOLD
SP-2F43E7EF07|2026-02-23,SP-2F43E7EF07,2026-02-23,HOLD
SP-2F43E7EF07|2026-03-02,SP-2F43E7EF07,2026-03-02,HOLD
SP-2F43E7EF07|2026-03-09,SP-2F43E7EF07,2026-03-09,HOLD
SP-2F43E7EF07|2026-03-16,SP-2F43E7EF07,2026-03-16,HOLD
SP-2F43E7EF07|2026-03-23,SP-2F43E7EF07,2026-03-23,HOLD
SP-2F43E7EF07|2026-03-30,SP-2F43E7EF07,2026-03-30,HOLD
SP-2F43E7EF07|2026-04-06,SP-2F43E7EF07,2026-04-06,PROMOTE
SP-2F43E7EF07|2026-04-13,SP-2F43E7EF07,2026-04-13,PROMOTE
SP-2F6F3036F1|2025-12-29,SP-2F6F3036F1,2025-12-29,HOLD
SP-2F6F3036F1|2026-01-05,SP-2F6F3036F1,2026-01-05,HOLD
SP-2F6F3036F1|2026-01-12,SP-2F6F3036F1,2026-01-12,HOLD
SP-2F6F3036F1|2026-01-19,SP-2F6F3036F1,2026-01-19,HOLD
SP-2F6F3036F1|2026-01-26,SP-2F6F3036F1,2026-01-26,HOLD
SP-2F6F3036F1|2026-02-02,SP-2F6F3036F1,2026-02-02,HOLD
SP-2F6F3036F1|2026-02-09,SP-2F6F3036F1,2026-02-09,HOLD
SP-2F6F3036F1|2026-02-16,SP-2F6F3036F1,2026-02-16,HOLD
SP-2F6F3036F1|2026-02-23,SP-2F6F3036F1,2026-02-23,HOLD
SP-2F6F3036F1|2026-03-02,SP-2F6F3036F1,2026-03-02,HOLD
SP-2F6F3036F1|2026-03-09,SP-2F6F3036F1,2026-03-09,HOLD
SP-2F6F3036F1|2026-03-16,SP-2F6F3036F1,2026-03-16,HOLD
SP-2F6F3036F1|2026-03-23,SP-2F6F3036F1,2026-03-23,HOLD
SP-2F6F3036F1|2026-03-30,SP-2F6F3036F1,2026-03-30,HOLD
SP-2F6F3036F1|2026-04-06,SP-2F6F3036F1,2026-04-06,HOLD
SP-2F6F3036F1|2026-04-13,SP-2F6F3036F1,2026-04-13,HOLD
SP-2F91D09AA8|2025-12-29,SP-2F91D09AA8,2025-12-29,HOLD
SP-2F91D09AA8|2026-01-05,SP-2F91D09AA8,2026-01-05,HOLD
SP-2F91D09AA8|2026-01-12,SP-2F91D09AA8,2026-01-12,HOLD
SP-2F91D09AA8|2026-01-19,SP-2F91D09AA8,2026-01-19,HOLD
SP-2F91D09AA8|2026-01-26,SP-2F91D09AA8,2026-01-26,HOLD
SP-2F91D09AA8|2026-02-02,SP-2F91D09AA8,2026-02-02,HOLD
SP-2F91D09AA8|2026-02-09,SP-2F91D09AA8,2026-02-09,HOLD
SP-2F91D09AA8|2026-02-16,SP-2F91D09AA8,2026-02-16,HOLD
SP-2F91D09AA8|2026-02-23,SP-2F91D09AA8,2026-02-23,HOLD
SP-2F91D09AA8|2026-03-02,SP-2F91D09AA8,2026-03-02,HOLD
SP-2F91D09AA8|2026-03-09,SP-2F91D09AA8,2026-03-09,HOLD
SP-2F91D09AA8|2026-03-16,SP-2F91D09AA8,2026-03-16,HOLD
SP-2F91D09AA8|2026-03-23,SP-2F91D09AA8,2026-03-23,HOLD
SP-2F91D09AA8|2026-03-30,SP-2F91D09AA8,2026-03-30,HOLD
SP-2F91D09AA8|2026-04-06,SP-2F91D09AA8,2026-04-06,PROMOTE
SP-2F91D09AA8|2026-04-13,SP-2F91D09AA8,2026-04-13,PROMOTE
SP-2FEAF9AB06|2025-12-29,SP-2FEAF9AB06,2025-12-29,HOLD
SP-2FEAF9AB06|2026-01-05,SP-2FEAF9AB06,2026-01-05,HOLD
SP-2FEAF9AB06|2026-01-12,SP-2FEAF9AB06,2026-01-12,HOLD
SP-2FEAF9AB06|2026-01-19,SP-2FEAF9AB06,2026-01-19,HOLD
SP-2FEAF9AB06|2026-01-26,SP-2FEAF9AB06,2026-01-26,HOLD
SP-2FEAF9AB06|2026-02-02,SP-2FEAF9AB06,2026-02-02,HOLD
SP-2FEAF9AB06|2026-02-09,SP-2FEAF9AB06,2026-02-09,HOLD
SP-2FEAF9AB06|2026-02-16,SP-2FEAF9AB06,2026-02-16,HOLD
SP-2FEAF9AB06|2026-02-23,SP-2FEAF9AB06,2026-02-23,HOLD
SP-2FEAF9AB06|2026-03-02,SP-2FEAF9AB06,2026-03-02,HOLD
SP-2FEAF9AB06|2026-03-09,SP-2FEAF9AB06,2026-03-09,HOLD
SP-2FEAF9AB06|2026-03-16,SP-2FEAF9AB06,2026-03-16,HOLD
SP-2FEAF9AB06|2026-03-23,SP-2FEAF9AB06,2026-03-23,HOLD
SP-2FEAF9AB06|2026-03-30,SP-2FEAF9AB06,2026-03-30,HOLD
SP-2FEAF9AB06|2026-04-06,SP-2FEAF9AB06,2026-04-06,PROMOTE
SP-2FEAF9AB06|2026-04-13,SP-2FEAF9AB06,2026-04-13,PROMOTE
SP-30038913CA|2025-12-29,SP-30038913CA,2025-12-29,HOLD
SP-30038913CA|2026-01-05,SP-30038913CA,2026-01-05,HOLD
SP-30038913CA|2026-01-12,SP-30038913CA,2026-01-12,HOLD
SP-30038913CA|2026-01-19,SP-30038913CA,2026-01-19,HOLD
SP-30038913CA|2026-01-26,SP-30038913CA,2026-01-26,HOLD
SP-30038913CA|2026-02-02,SP-30038913CA,2026-02-02,HOLD
SP-30038913CA|2026-02-09,SP-30038913CA,2026-02-09,HOLD
SP-30038913CA|2026-02-16,SP-30038913CA,2026-02-16,HOLD
SP-30038913CA|2026-02-23,SP-30038913CA,2026-02-23,HOLD
SP-30038913CA|2026-03-02,SP-30038913CA,2026-03-02,HOLD
SP-30038913CA|2026-03-09,SP-30038913CA,2026-03-09,HOLD
SP-30038913CA|2026-03-16,SP-30038913CA,2026-03-16,HOLD
SP-30038913CA|2026-03-23,SP-30038913CA,2026-03-23,HOLD
SP-30038913CA|2026-03-30,SP-30038913CA,2026-03-30,HOLD
SP-30038913CA|2026-04-06,SP-30038913CA,2026-04-06,HOLD
SP-30038913CA|2026-04-13,SP-30038913CA,2026-04-13,HOLD
SP-331574EF21|2025-12-29,SP-331574EF21,2025-12-29,HOLD
SP-331574EF21|2026-01-05,SP-331574EF21,2026-01-05,HOLD
SP-331574EF21|2026-01-12,SP-331574EF21,2026-01-12,HOLD
SP-331574EF21|2026-01-19,SP-331574EF21,2026-01-19,HOLD
SP-331574EF21|2026-01-26,SP-331574EF21,2026-01-26,HOLD
SP-331574EF21|2026-02-02,SP-331574EF21,2026-02-02,HOLD
SP-331574EF21|2026-02-09,SP-331574EF21,2026-02-09,HOLD
SP-331574EF21|2026-02-16,SP-331574EF21,2026-02-16,HOLD
SP-331574EF21|2026-02-23,SP-331574EF21,2026-02-23,HOLD
SP-331574EF21|2026-03-02,SP-331574EF21,2026-03-02,HOLD
SP-331574EF21|2026-03-09,SP-331574EF21,2026-03-09,HOLD
SP-331574EF21|2026-03-16,SP-331574EF21,2026-03-16,HOLD
SP-331574EF21|2026-03-23,SP-331574EF21,2026-03-23,HOLD
SP-331574EF21|2026-03-30,SP-331574EF21,2026-03-30,HOLD
SP-331574EF21|2026-04-06,SP-331574EF21,2026-04-06,PROMOTE
SP-331574EF21|2026-04-13,SP-331574EF21,2026-04-13,PROMOTE
SP-33272498BE|2025-12-29,SP-33272498BE,2025-12-29,CLEAR
SP-33272498BE|2026-01-05,SP-33272498BE,2026-01-05,CLEAR
SP-33272498BE|2026-01-12,SP-33272498BE,2026-01-12,CLEAR
SP-33272498BE|2026-01-19,SP-33272498BE,2026-01-19,CLEAR
SP-33272498BE|2026-01-26,SP-33272498BE,2026-01-26,CLEAR
SP-33272498BE|2026-02-02,SP-33272498BE,2026-02-02,CLEAR
SP-33272498BE|2026-02-09,SP-33272498BE,2026-02-09,HOLD
SP-33272498BE|2026-02-16,SP-33272498BE,2026-02-16,HOLD
SP-33272498BE|2026-02-23,SP-33272498BE,2026-02-23,HOLD
SP-33272498BE|2026-03-02,SP-33272498BE,2026-03-02,HOLD
SP-33272498BE|2026-03-09,SP-33272498BE,2026-03-09,HOLD
SP-33272498BE|2026-03-16,SP-33272498BE,2026-03-16,HOLD
SP-33272498BE|2026-03-23,SP-33272498BE,2026-03-23,HOLD
SP-33272498BE|2026-03-30,SP-33272498BE,2026-03-30,HOLD
SP-33272498BE|2026-04-06,SP-33272498BE,2026-04-06,HOLD
SP-33272498BE|2026-04-13,SP-33272498BE,2026-04-13,HOLD
SP-3346E77C8D|2025-12-29,SP-3346E77C8D,2025-12-29,MARKDOWN
SP-3346E77C8D|2026-01-05,SP-3346E77C8D,2026-01-05,MARKDOWN
SP-3346E77C8D|2026-01-12,SP-3346E77C8D,2026-01-12,MARKDOWN
SP-3346E77C8D|2026-01-19,SP-3346E77C8D,2026-01-19,MARKDOWN
SP-3346E77C8D|2026-01-26,SP-3346E77C8D,2026-01-26,HOLD
SP-3346E77C8D|2026-02-02,SP-3346E77C8D,2026-02-02,MARKDOWN
SP-3346E77C8D|2026-02-09,SP-3346E77C8D,2026-02-09,MARKDOWN
SP-3346E77C8D|2026-02-16,SP-3346E77C8D,2026-02-16,MARKDOWN
SP-3346E77C8D|2026-02-23,SP-3346E77C8D,2026-02-23,MARKDOWN
SP-3346E77C8D|2026-03-02,SP-3346E77C8D,2026-03-02,MARKDOWN
SP-3346E77C8D|2026-03-09,SP-3346E77C8D,2026-03-09,MARKDOWN
SP-3346E77C8D|2026-03-16,SP-3346E77C8D,2026-03-16,MARKDOWN
SP-3346E77C8D|2026-03-23,SP-3346E77C8D,2026-03-23,MARKDOWN
SP-3346E77C8D|2026-03-30,SP-3346E77C8D,2026-03-30,MARKDOWN
SP-3346E77C8D|2026-04-06,SP-3346E77C8D,2026-04-06,HOLD
SP-3346E77C8D|2026-04-13,SP-3346E77C8D,2026-04-13,HOLD
SP-3350E7D69E|2025-12-29,SP-3350E7D69E,2025-12-29,HOLD
SP-3350E7D69E|2026-01-05,SP-3350E7D69E,2026-01-05,HOLD
SP-3350E7D69E|2026-01-12,SP-3350E7D69E,2026-01-12,HOLD
SP-3350E7D69E|2026-01-19,SP-3350E7D69E,2026-01-19,HOLD
SP-3350E7D69E|2026-01-26,SP-3350E7D69E,2026-01-26,HOLD
SP-3350E7D69E|2026-02-02,SP-3350E7D69E,2026-02-02,HOLD
SP-3350E7D69E|2026-02-09,SP-3350E7D69E,2026-02-09,HOLD
SP-3350E7D69E|2026-02-16,SP-3350E7D69E,2026-02-16,HOLD
SP-3350E7D69E|2026-02-23,SP-3350E7D69E,2026-02-23,HOLD
SP-3350E7D69E|2026-03-02,SP-3350E7D69E,2026-03-02,HOLD
SP-3350E7D69E|2026-03-09,SP-3350E7D69E,2026-03-09,HOLD
SP-3350E7D69E|2026-03-16,SP-3350E7D69E,2026-03-16,HOLD
SP-3350E7D69E|2026-03-23,SP-3350E7D69E,2026-03-23,HOLD
SP-3350E7D69E|2026-03-30,SP-3350E7D69E,2026-03-30,HOLD
SP-3350E7D69E|2026-04-06,SP-3350E7D69E,2026-04-06,HOLD
SP-3350E7D69E|2026-04-13,SP-3350E7D69E,2026-04-13,HOLD
SP-33D4752389|2025-12-29,SP-33D4752389,2025-12-29,HOLD
SP-33D4752389|2026-01-05,SP-33D4752389,2026-01-05,HOLD
SP-33D4752389|2026-01-12,SP-33D4752389,2026-01-12,HOLD
SP-33D4752389|2026-01-19,SP-33D4752389,2026-01-19,HOLD
SP-33D4752389|2026-01-26,SP-33D4752389,2026-01-26,HOLD
SP-33D4752389|2026-02-02,SP-33D4752389,2026-02-02,HOLD
SP-33D4752389|2026-02-09,SP-33D4752389,2026-02-09,HOLD
SP-33D4752389|2026-02-16,SP-33D4752389,2026-02-16,HOLD
SP-33D4752389|2026-02-23,SP-33D4752389,2026-02-23,HOLD
SP-33D4752389|2026-03-02,SP-33D4752389,2026-03-02,HOLD
SP-33D4752389|2026-03-09,SP-33D4752389,2026-03-09,HOLD
SP-33D4752389|2026-03-16,SP-33D4752389,2026-03-16,HOLD
SP-33D4752389|2026-03-23,SP-33D4752389,2026-03-23,HOLD
SP-33D4752389|2026-03-30,SP-33D4752389,2026-03-30,HOLD
SP-33D4752389|2026-04-06,SP-33D4752389,2026-04-06,PROMOTE
SP-33D4752389|2026-04-13,SP-33D4752389,2026-04-13,HOLD
SP-33F5CF243E|2025-12-29,SP-33F5CF243E,2025-12-29,HOLD
SP-33F5CF243E|2026-01-05,SP-33F5CF243E,2026-01-05,HOLD
SP-33F5CF243E|2026-01-12,SP-33F5CF243E,2026-01-12,HOLD
SP-33F5CF243E|2026-01-19,SP-33F5CF243E,2026-01-19,HOLD
SP-33F5CF243E|2026-01-26,SP-33F5CF243E,2026-01-26,HOLD
SP-33F5CF243E|2026-02-02,SP-33F5CF243E,2026-02-02,HOLD
SP-33F5CF243E|2026-02-09,SP-33F5CF243E,2026-02-09,HOLD
SP-33F5CF243E|2026-02-16,SP-33F5CF243E,2026-02-16,HOLD
SP-33F5CF243E|2026-02-23,SP-33F5CF243E,2026-02-23,HOLD
SP-33F5CF243E|2026-03-02,SP-33F5CF243E,2026-03-02,HOLD
SP-33F5CF243E|2026-03-09,SP-33F5CF243E,2026-03-09,HOLD
SP-33F5CF243E|2026-03-16,SP-33F5CF243E,2026-03-16,HOLD
