state_id,sku_id,product_key,style_code,brand,category,product_name,week_of,days_of_supply,stock_coverage_ratio,stockout_risk,total_qty,inventory_vs_median,current_margin_pct,discount_depth_last_30d,days_since_last_discount,days_at_current_price,retail_price_usd,price_gap_pct,competitors_on_sale,competitors_out_of_stock,num_competitors,market_position,days_since_launch,season_sell_through_pct,brand_tier,cost_price_usd,seasonality_score,category_seasonal_boost,event_proximity_score,next_month_seasonality,cash_runway_months,cash_tight,inventory_intensity,rules_label,data_source,synthetic_is_augmented,synthetic_target_label,synthetic_anchor_state_id,synthetic_mutation_profile
SP-1DE83EF0B0|2026-03-09,SP-1DE83EF0B0,CROCS|IN236715,IN236715,Crocs,footwear,Crocs All Day Women Lifestyle Slippers White,2026-03-09,73.5,2.45,0,19,0.8636,40.42,0.0,999,77,31.42,-0.1451,0,0,1,below_market,231,0.4865,tier2,18.72,0.9,0.0,0.5,1.1,3.0,0,0.5183,HOLD,real,0,,,
SP-1DE83EF0B0|2026-03-16,SP-1DE83EF0B0,CROCS|IN236715,IN236715,Crocs,footwear,Crocs All Day Women Lifestyle Slippers White,2026-03-16,73.5,2.45,0,17,0.85,40.42,0.1569,0,0,31.42,-0.1572,0,0,1,deep_value,238,0.5405,tier2,18.72,0.9,0.0,0.5,1.1,3.0,0,0.5183,HOLD,real,0,,,
SP-1DE83EF0B0|2026-03-23,SP-1DE83EF0B0,CROCS|IN236715,IN236715,Crocs,footwear,Crocs All Day Women Lifestyle Slippers White,2026-03-23,73.5,2.45,0,15,0.8333,40.42,0.1255,7,7,31.42,-0.1658,0,0,1,deep_value,245,0.5946,tier2,18.72,0.9,0.0,0.5,1.1,3.0,0,0.5183,HOLD,real,0,,,
SP-1DE83EF0B0|2026-03-30,SP-1DE83EF0B0,CROCS|IN236715,IN236715,Crocs,footwear,Crocs All Day Women Lifestyle Slippers White,2026-03-30,73.5,2.45,0,14,0.875,40.42,0.0942,14,14,31.42,-0.1661,0,0,1,deep_value,252,0.6216,tier2,18.72,0.9,0.0,0.5,1.1,3.0,0,0.5183,HOLD,real,0,,,
SP-1DE83EF0B0|2026-04-06,SP-1DE83EF0B0,CROCS|IN236715,IN236715,Crocs,footwear,Crocs All Day Women Lifestyle Slippers White,2026-04-06,73.5,2.45,0,12,0.8571,40.42,0.0628,21,21,31.42,-0.161,0,0,1,deep_value,259,0.6757,tier2,18.72,1.1,0.0,0.8,1.15,3.0,0,0.5183,HOLD,real,0,,,
SP-1DE83EF0B0|2026-04-13,SP-1DE83EF0B0,CROCS|IN236715,IN236715,Crocs,footwear,Crocs All Day Women Lifestyle Slippers White,2026-04-13,73.5,2.45,0,10,0.8333,40.42,0.0314,28,28,31.42,-0.1458,0,0,1,below_market,266,0.7297,tier2,18.72,1.1,0.0,0.8,1.15,3.0,0,0.5183,HOLD,real,0,,,
SP-1EFF62AD3C|2025-12-29,SP-1EFF62AD3C,CROCS|IN164432,IN164432,Crocs,footwear,Crocs Bae Clog Women Lifestyle Black,2025-12-29,99.4,3.31,0,34,0.7727,47.47,0.0,999,7,83.16,-0.0335,0,0,1,at_market,162,0.0,tier2,43.68,0.9,0.0,0.7,0.7,3.0,0,0.5183,HOLD,real,0,,,
SP-1EFF62AD3C|2026-01-05,SP-1EFF62AD3C,CROCS|IN164432,IN164432,Crocs,footwear,Crocs Bae Clog Women Lifestyle Black,2026-01-05,99.4,3.31,0,32,0.7805,47.47,0.0,999,14,83.16,-0.0455,0,0,1,at_market,169,0.0588,tier2,43.68,0.7,0.0,0.0,0.8,3.0,0,0.5183,HOLD,real,0,,,
SP-1EFF62AD3C|2026-01-12,SP-1EFF62AD3C,CROCS|IN164432,IN164432,Crocs,footwear,Crocs Bae Clog Women Lifestyle Black,2026-01-12,99.4,3.31,0,31,0.7949,47.47,0.0,999,21,83.16,-0.051,0,0,1,below_market,176,0.0882,tier2,43.68,0.7,0.0,0.0,0.8,3.0,0,0.5183,HOLD,real,0,,,
SP-1EFF62AD3C|2026-01-19,SP-1EFF62AD3C,CROCS|IN164432,IN164432,Crocs,footwear,Crocs Bae Clog Women Lifestyle Black,2026-01-19,99.4,3.31,0,29,0.7838,47.47,0.0,999,28,83.16,-0.0446,0,0,1,at_market,183,0.1471,tier2,43.68,0.7,0.0,0.0,0.8,3.0,0,0.5183,HOLD,real,0,,,
SP-1EFF62AD3C|2026-01-26,SP-1EFF62AD3C,CROCS|IN164432,IN164432,Crocs,footwear,Crocs Bae Clog Women Lifestyle Black,2026-01-26,99.4,3.31,0,28,0.8,47.47,0.0,999,35,83.16,-0.0283,0,0,1,at_market,190,0.1765,tier2,43.68,0.7,0.0,0.0,0.8,3.0,0,0.5183,HOLD,real,0,,,
SP-1EFF62AD3C|2026-02-02,SP-1EFF62AD3C,CROCS|IN164432,IN164432,Crocs,footwear,Crocs Bae Clog Women Lifestyle Black,2026-02-02,99.4,3.31,0,26,0.7879,47.47,0.0,999,42,83.16,-0.0087,0,0,1,at_market,197,0.2353,tier2,43.68,0.8,0.0,0.0,0.9,3.0,0,0.5183,HOLD,real,0,,,
SP-1EFF62AD3C|2026-02-09,SP-1EFF62AD3C,CROCS|IN164432,IN164432,Crocs,footwear,Crocs Bae Clog Women Lifestyle Black,2026-02-09,99.4,3.31,0,25,0.8065,47.47,0.0,999,49,83.16,0.0102,0,0,1,at_market,204,0.2647,tier2,43.68,0.8,0.0,0.0,0.9,3.0,0,0.5183,HOLD,real,0,,,
SP-1EFF62AD3C|2026-02-16,SP-1EFF62AD3C,CROCS|IN164432,IN164432,Crocs,footwear,Crocs Bae Clog Women Lifestyle Black,2026-02-16,99.4,3.31,0,24,0.8276,47.47,0.0,999,56,83.16,0.0208,0,0,1,at_market,211,0.2941,tier2,43.68,0.8,0.0,0.0,0.9,3.0,0,0.5183,HOLD,real,0,,,
SP-1EFF62AD3C|2026-02-23,SP-1EFF62AD3C,CROCS|IN164432,IN164432,Crocs,footwear,Crocs Bae Clog Women Lifestyle Black,2026-02-23,99.4,3.31,0,22,0.8148,47.47,0.0,999,63,83.16,0.0198,0,0,1,at_market,218,0.3529,tier2,43.68,0.8,0.0,0.0,0.9,3.0,0,0.5183,HOLD,real,0,,,
SP-1EFF62AD3C|2026-03-02,SP-1EFF62AD3C,CROCS|IN164432,IN164432,Crocs,footwear,Crocs Bae Clog Women Lifestyle Black,2026-03-02,99.4,3.31,0,21,0.84,47.47,0.1239,0,0,83.16,0.0065,0,0,1,at_market,225,0.3824,tier2,43.68,0.9,0.0,0.5,1.1,3.0,0,0.5183,HOLD,real,0,,,
SP-1EFF62AD3C|2026-03-09,SP-1EFF62AD3C,CROCS|IN164432,IN164432,Crocs,footwear,Crocs Bae Clog Women Lifestyle Black,2026-03-09,99.4,3.31,0,19,0.8636,47.47,0.0991,7,7,83.16,-0.0115,0,0,1,at_market,232,0.4412,tier2,43.68,0.9,0.0,0.5,1.1,3.0,0,0.5183,HOLD,real,0,,,
SP-1EFF62AD3C|2026-03-16,SP-1EFF62AD3C,CROCS|IN164432,IN164432,Crocs,footwear,Crocs Bae Clog Women Lifestyle Black,2026-03-16,99.4,3.31,0,17,0.85,47.47,0.0743,14,14,83.16,-0.0291,0,0,1,at_market,239,0.5,tier2,43.68,0.9,0.0,0.5,1.1,3.0,0,0.5183,HOLD,real,0,,,
SP-1EFF62AD3C|2026-03-23,SP-1EFF62AD3C,CROCS|IN164432,IN164432,Crocs,footwear,Crocs Bae Clog Women Lifestyle Black,2026-03-23,99.4,3.31,0,16,0.8889,47.47,0.0496,21,21,83.16,-0.0396,0,0,1,at_market,246,0.5294,tier2,43.68,0.9,0.0,0.5,1.1,3.0,0,0.5183,HOLD,real,0,,,
SP-1EFF62AD3C|2026-03-30,SP-1EFF62AD3C,CROCS|IN164432,IN164432,Crocs,footwear,Crocs Bae Clog Women Lifestyle Black,2026-03-30,99.4,3.31,0,14,0.875,47.47,0.0248,28,28,83.16,-0.0388,0,0,1,at_market,253,0.5882,tier2,43.68,0.9,0.0,0.5,1.1,3.0,0,0.5183,HOLD,real,0,,,
SP-1EFF62AD3C|2026-04-06,SP-1EFF62AD3C,CROCS|IN164432,IN164432,Crocs,footwear,Crocs Bae Clog Women Lifestyle Black,2026-04-06,99.4,3.31,0,12,0.8571,47.47,0.0,35,35,83.16,-0.0298,0,0,1,at_market,260,0.6471,tier2,43.68,1.1,0.0,0.8,1.15,3.0,0,0.5183,HOLD,real,0,,,
SP-1EFF62AD3C|2026-04-13,SP-1EFF62AD3C,CROCS|IN164432,IN164432,Crocs,footwear,Crocs Bae Clog Women Lifestyle Black,2026-04-13,99.4,3.31,0,10,0.8333,47.47,0.0,42,42,83.16,-0.0101,0,0,1,at_market,267,0.7059,tier2,43.68,1.1,0.0,0.8,1.15,3.0,0,0.5183,HOLD,real,0,,,
SP-200BA4F84D|2025-12-29,SP-200BA4F84D,KEEN|1028585,1028585,Keen,footwear,Keen Howser III Slide,2025-12-29,106.1,3.54,0,78,1.7727,52.0,0.0,999,7,88.8,0.0,0,0,0,at_market,18,0.0,tier2,42.62,0.9,0.0,0.7,0.7,3.0,0,0.5183,HOLD,real,0,,,
SP-200BA4F84D|2026-01-05,SP-200BA4F84D,KEEN|1028585,1028585,Keen,footwear,Keen Howser III Slide,2026-01-05,106.1,3.54,0,76,1.8537,52.0,0.0,999,14,88.8,0.0,0,0,0,at_market,25,0.0256,tier2,42.62,0.7,0.0,0.0,0.8,3.0,0,0.5183,HOLD,real,0,,,
SP-200BA4F84D|2026-01-12,SP-200BA4F84D,KEEN|1028585,1028585,Keen,footwear,Keen Howser III Slide,2026-01-12,106.1,3.54,0,74,1.8974,52.0,0.0,999,21,88.8,0.0,0,0,0,at_market,32,0.0513,tier2,42.62,0.7,0.0,0.0,0.8,3.0,0,0.5183,HOLD,real,0,,,
SP-200BA4F84D|2026-01-19,SP-200BA4F84D,KEEN|1028585,1028585,Keen,footwear,Keen Howser III Slide,2026-01-19,106.1,3.54,0,72,1.9459,52.0,0.0,999,28,88.8,0.0,0,0,0,at_market,39,0.0769,tier2,42.62,0.7,0.0,0.0,0.8,3.0,0,0.5183,HOLD,real,0,,,
SP-200BA4F84D|2026-01-26,SP-200BA4F84D,KEEN|1028585,1028585,Keen,footwear,Keen Howser III Slide,2026-01-26,106.1,3.54,0,71,2.0286,52.0,0.0,999,35,88.8,0.0,0,0,0,at_market,46,0.0897,tier2,42.62,0.7,0.0,0.0,0.8,3.0,0,0.5183,HOLD,real,0,,,
SP-200BA4F84D|2026-02-02,SP-200BA4F84D,KEEN|1028585,1028585,Keen,footwear,Keen Howser III Slide,2026-02-02,106.1,3.54,0,69,2.0909,52.0,0.0,999,42,88.8,0.0,0,0,0,at_market,53,0.1154,tier2,42.62,0.8,0.0,0.0,0.9,3.0,0,0.5183,HOLD,real,0,,,
SP-200BA4F84D|2026-02-09,SP-200BA4F84D,KEEN|1028585,1028585,Keen,footwear,Keen Howser III Slide,2026-02-09,106.1,3.54,0,67,2.1613,52.0,0.0,999,49,88.8,0.0,0,0,0,at_market,60,0.141,tier2,42.62,0.8,0.0,0.0,0.9,3.0,0,0.5183,HOLD,real,0,,,
SP-200BA4F84D|2026-02-16,SP-200BA4F84D,KEEN|1028585,1028585,Keen,footwear,Keen Howser III Slide,2026-02-16,106.1,3.54,0,66,2.2759,52.0,0.0,999,56,88.8,0.0,0,0,0,at_market,67,0.1538,tier2,42.62,0.8,0.0,0.0,0.9,3.0,0,0.5183,HOLD,real,0,,,
SP-200BA4F84D|2026-02-23,SP-200BA4F84D,KEEN|1028585,1028585,Keen,footwear,Keen Howser III Slide,2026-02-23,106.1,3.54,0,64,2.3704,52.0,0.0,999,63,88.8,0.0,0,0,0,at_market,74,0.1795,tier2,42.62,0.8,0.0,0.0,0.9,3.0,0,0.5183,HOLD,real,0,,,
SP-200BA4F84D|2026-03-02,SP-200BA4F84D,KEEN|1028585,1028585,Keen,footwear,Keen Howser III Slide,2026-03-02,106.1,3.54,0,63,2.52,52.0,0.0,999,70,88.8,0.0,0,0,0,at_market,81,0.1923,tier2,42.62,0.9,0.0,0.5,1.1,3.0,0,0.5183,HOLD,real,0,,,
SP-200BA4F84D|2026-03-09,SP-200BA4F84D,KEEN|1028585,1028585,Keen,footwear,Keen Howser III Slide,2026-03-09,106.1,3.54,0,61,2.7727,52.0,0.0,999,77,88.8,0.0,0,0,0,at_market,88,0.2179,tier2,42.62,0.9,0.0,0.5,1.1,3.0,0,0.5183,HOLD,real,0,,,
SP-200BA4F84D|2026-03-16,SP-200BA4F84D,KEEN|1028585,1028585,Keen,footwear,Keen Howser III Slide,2026-03-16,106.1,3.54,0,59,2.95,52.0,0.0,999,84,88.8,0.0,0,0,0,at_market,95,0.2436,tier2,42.62,0.9,0.0,0.5,1.1,3.0,0,0.5183,HOLD,real,0,,,
SP-200BA4F84D|2026-03-23,SP-200BA4F84D,KEEN|1028585,1028585,Keen,footwear,Keen Howser III Slide,2026-03-23,106.1,3.54,0,57,3.1667,52.0,0.0,999,91,88.8,0.0,0,0,0,at_market,102,0.2692,tier2,42.62,0.9,0.0,0.5,1.1,3.0,0,0.5183,HOLD,real,0,,,
SP-200BA4F84D|2026-03-30,SP-200BA4F84D,KEEN|1028585,1028585,Keen,footwear,Keen Howser III Slide,2026-03-30,106.1,3.54,0,55,3.4375,52.0,0.0,999,98,88.8,0.0,0,0,0,at_market,109,0.2949,tier2,42.62,0.9,0.0,0.5,1.1,3.0,0,0.5183,HOLD,real,0,,,
SP-200BA4F84D|2026-04-06,SP-200BA4F84D,KEEN|1028585,1028585,Keen,footwear,Keen Howser III Slide,2026-04-06,106.1,3.54,0,52,3.7143,52.0,0.0,999,105,88.8,0.0,0,0,0,at_market,116,0.3333,tier2,42.62,1.1,0.0,0.8,1.15,3.0,0,0.5183,HOLD,real,0,,,
SP-200BA4F84D|2026-04-13,SP-200BA4F84D,KEEN|1028585,1028585,Keen,footwear,Keen Howser III Slide,2026-04-13,106.1,3.54,0,50,4.1667,52.0,0.0,999,112,88.8,0.0,0,0,0,at_market,123,0.359,tier2,42.62,1.1,0.0,0.8,1.15,3.0,0,0.5183,HOLD,real,0,,,
SP-20A699F44B|2025-12-29,SP-20A699F44B,ON|IN233447,IN233447,ON,apparel,On 3 Inch Performance Women Running Short Black,2025-12-29,77.1,2.57,0,43,0.9149,57.84,0.0,999,7,92.74,0.0205,0,0,1,at_market,95,0.0,tier1,39.1,0.9,0.0,0.7,0.7,3.0,0,0.5183,HOLD,real,0,,,
SP-20A699F44B|2026-01-05,SP-20A699F44B,ON|IN233447,IN233447,ON,apparel,On 3 Inch Performance Women Running Short Black,2026-01-05,77.1,2.57,0,41,0.9318,57.84,0.0,999,14,92.74,0.0508,0,0,1,above_market,102,0.0465,tier1,39.1,0.7,0.0,0.0,0.8,3.0,0,0.5183,HOLD,real,0,,,
SP-20A699F44B|2026-01-12,SP-20A699F44B,ON|IN233447,IN233447,ON,apparel,On 3 Inch Performance Women Running Short Black,2026-01-12,77.1,2.57,0,39,0.907,57.84,0.0,999,21,92.74,0.0736,0,0,1,above_market,109,0.093,tier1,39.1,0.7,0.0,0.0,0.8,3.0,0,0.5183,HOLD,real,0,,,
SP-20A699F44B|2026-01-19,SP-20A699F44B,ON|IN233447,IN233447,ON,apparel,On 3 Inch Performance Women Running Short Black,2026-01-19,77.1,2.57,0,37,0.9024,57.84,0.0,999,28,92.74,0.0843,0,0,1,above_market,116,0.1395,tier1,39.1,0.7,0.0,0.0,0.8,3.0,0,0.5183,HOLD,real,0,,,
SP-20A699F44B|2026-01-26,SP-20A699F44B,ON|IN233447,IN233447,ON,apparel,On 3 Inch Performance Women Running Short Black,2026-01-26,77.1,2.57,0,35,0.8974,57.84,0.0,999,35,92.74,0.0798,0,0,1,above_market,123,0.186,tier1,39.1,0.7,0.0,0.0,0.8,3.0,0,0.5183,HOLD,real,0,,,
SP-20A699F44B|2026-02-02,SP-20A699F44B,ON|IN233447,IN233447,ON,apparel,On 3 Inch Performance Women Running Short Black,2026-02-02,77.1,2.57,0,34,0.9189,57.84,0.0,999,42,92.74,0.0607,0,0,1,above_market,130,0.2093,tier1,39.1,0.8,0.0,0.0,0.9,3.0,0,0.5183,HOLD,real,0,,,
SP-20A699F44B|2026-02-09,SP-20A699F44B,ON|IN233447,IN233447,ON,apparel,On 3 Inch Performance Women Running Short Black,2026-02-09,77.1,2.57,0,32,0.9143,57.84,0.0,999,49,92.74,0.0367,0,0,1,at_market,137,0.2558,tier1,39.1,0.8,0.0,0.0,0.9,3.0,0,0.5183,HOLD,real,0,,,
SP-20A699F44B|2026-02-16,SP-20A699F44B,ON|IN233447,IN233447,ON,apparel,On 3 Inch Performance Women Running Short Black,2026-02-16,77.1,2.57,0,31,0.9394,57.84,0.0846,0,0,92.74,0.0153,0,0,1,at_market,144,0.2791,tier1,39.1,0.8,0.0,0.0,0.9,3.0,0,0.5183,HOLD,real,0,,,
SP-20A699F44B|2026-02-23,SP-20A699F44B,ON|IN233447,IN233447,ON,apparel,On 3 Inch Performance Women Running Short Black,2026-02-23,65.5,2.18,0,29,0.9355,57.84,0.0677,7,7,92.74,0.0045,0,0,2,at_market,151,0.3256,tier1,39.1,0.8,0.0,0.0,0.9,3.0,0,0.5183,HOLD,real,0,,,
SP-20A699F44B|2026-03-02,SP-20A699F44B,ON|IN233447,IN233447,ON,apparel,On 3 Inch Performance Women Running Short Black,2026-03-02,77.1,2.57,0,27,0.931,57.84,0.0507,14,14,92.74,0.0074,0,0,1,at_market,158,0.3721,tier1,39.1,0.9,0.0,0.5,1.1,3.0,0,0.5183,HOLD,real,0,,,
SP-20A699F44B|2026-03-09,SP-20A699F44B,ON|IN233447,IN233447,ON,apparel,On 3 Inch Performance Women Running Short Black,2026-03-09,77.1,2.57,0,25,0.9615,57.84,0.0338,21,21,92.74,0.0258,0,0,1,at_market,165,0.4186,tier1,39.1,0.9,0.0,0.5,1.1,3.0,0,0.5183,HOLD,real,0,,,
SP-20A699F44B|2026-03-16,SP-20A699F44B,ON|IN233447,IN233447,ON,apparel,On 3 Inch Performance Women Running Short Black,2026-03-16,77.1,2.57,0,23,0.9583,57.84,0.0169,28,28,92.74,0.0523,0,0,1,above_market,172,0.4651,tier1,39.1,0.9,0.0,0.5,1.1,3.0,0,0.5183,HOLD,real,0,,,
SP-20A699F44B|2026-03-23,SP-20A699F44B,ON|IN233447,IN233447,ON,apparel,On 3 Inch Performance Women Running Short Black,2026-03-23,77.1,2.57,0,21,0.9545,57.84,0.0,35,35,92.74,0.0785,0,0,1,above_market,179,0.5116,tier1,39.1,0.9,0.0,0.5,1.1,3.0,0,0.5183,HOLD,real,0,,,
SP-20A699F44B|2026-03-30,SP-20A699F44B,ON|IN233447,IN233447,ON,apparel,On 3 Inch Performance Women Running Short Black,2026-03-30,77.1,2.57,0,18,0.9474,57.84,0.0,42,42,92.74,0.0956,0,0,1,above_market,186,0.5814,tier1,39.1,0.9,0.0,0.5,1.1,3.0,0,0.5183,HOLD,real,0,,,
SP-20A699F44B|2026-04-06,SP-20A699F44B,ON|IN233447,IN233447,ON,apparel,On 3 Inch Performance Women Running Short Black,2026-04-06,77.1,2.57,0,16,0.9412,57.84,0.0,49,49,92.74,0.0955,0,0,1,above_market,193,0.6279,tier1,39.1,1.1,0.0,0.8,1.15,3.0,0,0.5183,PROMOTE,real,0,,,
SP-20A699F44B|2026-04-13,SP-20A699F44B,ON|IN233447,IN233447,ON,apparel,On 3 Inch Performance Women Running Short Black,2026-04-13,77.1,2.57,0,14,1.0,57.84,0.0,56,56,92.74,0.0835,0,0,1,above_market,200,0.6744,tier1,39.1,1.1,0.0,0.8,1.15,3.0,0,0.5183,HOLD,real,0,,,
SP-20E084F9D9|2025-12-29,SP-20E084F9D9,NEW BALANCE|BB550,BB550,New Balance,footwear,New Balance Bb550 Men Lifestyle Shoes Sea Salt/Blue/Angora,2025-12-29,128.3,4.28,0,48,1.0909,47.52,0.0,999,7,107.38,0.1101,1,0,1,above_market,41,0.0,tier1,56.35,0.9,0.0,0.7,0.7,3.0,0,0.5183,CLEAR,real,0,,,
SP-20E084F9D9|2026-01-05,SP-20E084F9D9,NEW BALANCE|BB550,BB550,New Balance,footwear,New Balance Bb550 Men Lifestyle Shoes Sea Salt/Blue/Angora,2026-01-05,128.3,4.28,0,46,1.122,47.52,0.0,999,14,107.38,0.1289,1,0,1,above_market,48,0.0417,tier1,56.35,0.7,0.0,0.0,0.8,3.0,0,0.5183,CLEAR,real,0,,,
SP-20E084F9D9|2026-01-12,SP-20E084F9D9,NEW BALANCE|BB550,BB550,New Balance,footwear,New Balance Bb550 Men Lifestyle Shoes Sea Salt/Blue/Angora,2026-01-12,128.3,4.28,0,44,1.1282,47.52,0.0,999,21,107.38,0.1448,1,0,1,above_market,55,0.0833,tier1,56.35,0.7,0.0,0.0,0.8,3.0,0,0.5183,CLEAR,real,0,,,
SP-20E084F9D9|2026-01-19,SP-20E084F9D9,NEW BALANCE|BB550,BB550,New Balance,footwear,New Balance Bb550 Men Lifestyle Shoes Sea Salt/Blue/Angora,2026-01-19,128.3,4.28,0,42,1.1351,47.52,0.0,999,28,107.38,0.1541,1,0,1,premium,62,0.125,tier1,56.35,0.7,0.0,0.0,0.8,3.0,0,0.5183,CLEAR,real,0,,,
SP-20E084F9D9|2026-01-26,SP-20E084F9D9,NEW BALANCE|BB550,BB550,New Balance,footwear,New Balance Bb550 Men Lifestyle Shoes Sea Salt/Blue/Angora,2026-01-26,128.3,4.28,0,40,1.1429,47.52,0.0,999,35,107.38,0.1526,1,0,1,premium,69,0.1667,tier1,56.35,0.7,0.0,0.0,0.8,3.0,0,0.5183,MARKDOWN,real,0,,,
SP-20E084F9D9|2026-02-02,SP-20E084F9D9,NEW BALANCE|BB550,BB550,New Balance,footwear,New Balance Bb550 Men Lifestyle Shoes Sea Salt/Blue/Angora,2026-02-02,128.3,4.28,0,38,1.1515,47.52,0.0,999,42,107.38,0.1386,1,0,1,above_market,76,0.2083,tier1,56.35,0.8,0.0,0.0,0.9,3.0,0,0.5183,MARKDOWN,real,0,,,
SP-20E084F9D9|2026-02-09,SP-20E084F9D9,NEW BALANCE|BB550,BB550,New Balance,footwear,New Balance Bb550 Men Lifestyle Shoes Sea Salt/Blue/Angora,2026-02-09,128.3,4.28,0,36,1.1613,47.52,0.0,999,49,107.38,0.1184,1,0,1,above_market,83,0.25,tier1,56.35,0.8,0.0,0.0,0.9,3.0,0,0.5183,MARKDOWN,real,0,,,
SP-20E084F9D9|2026-02-16,SP-20E084F9D9,NEW BALANCE|BB550,BB550,New Balance,footwear,New Balance Bb550 Men Lifestyle Shoes Sea Salt/Blue/Angora,2026-02-16,128.3,4.28,0,33,1.1379,47.52,0.0,999,56,107.38,0.0967,1,0,1,above_market,90,0.3125,tier1,56.35,0.8,0.0,0.0,0.9,3.0,0,0.5183,MARKDOWN,real,0,,,
SP-20E084F9D9|2026-02-23,SP-20E084F9D9,NEW BALANCE|BB550,BB550,New Balance,footwear,New Balance Bb550 Men Lifestyle Shoes Sea Salt/Blue/Angora,2026-02-23,109.1,3.64,0,31,1.1481,47.52,0.0,999,63,107.38,0.0803,2,0,2,above_market,97,0.3542,tier1,56.35,0.8,0.0,0.0,0.9,3.0,0,0.5183,MARKDOWN,real,0,,,
SP-20E084F9D9|2026-03-02,SP-20E084F9D9,NEW BALANCE|BB550,BB550,New Balance,footwear,New Balance Bb550 Men Lifestyle Shoes Sea Salt/Blue/Angora,2026-03-02,109.1,3.64,0,28,1.12,47.52,0.1051,0,0,107.38,0.0726,2,0,2,above_market,104,0.4167,tier1,56.35,0.9,0.0,0.5,1.1,3.0,0,0.5183,MARKDOWN,real,0,,,
SP-20E084F9D9|2026-03-09,SP-20E084F9D9,NEW BALANCE|BB550,BB550,New Balance,footwear,New Balance Bb550 Men Lifestyle Shoes Sea Salt/Blue/Angora,2026-03-09,128.3,4.28,0,26,1.1818,47.52,0.1051,0,0,107.38,0.0778,1,0,1,above_market,111,0.4583,tier1,56.35,0.9,0.0,0.5,1.1,3.0,0,0.5183,MARKDOWN,real,0,,,
SP-20E084F9D9|2026-03-16,SP-20E084F9D9,NEW BALANCE|BB550,BB550,New Balance,footwear,New Balance Bb550 Men Lifestyle Shoes Sea Salt/Blue/Angora,2026-03-16,128.3,4.28,0,23,1.15,47.52,0.0841,7,7,107.38,0.0916,1,0,1,above_market,118,0.5208,tier1,56.35,0.9,0.0,0.5,1.1,3.0,0,0.5183,MARKDOWN,real,0,,,
SP-20E084F9D9|2026-03-23,SP-20E084F9D9,NEW BALANCE|BB550,BB550,New Balance,footwear,New Balance Bb550 Men Lifestyle Shoes Sea Salt/Blue/Angora,2026-03-23,128.3,4.28,0,21,1.1667,47.52,0.063,14,14,107.38,0.1086,1,0,1,above_market,125,0.5625,tier1,56.35,0.9,0.0,0.5,1.1,3.0,0,0.5183,MARKDOWN,real,0,,,
SP-20E084F9D9|2026-03-30,SP-20E084F9D9,NEW BALANCE|BB550,BB550,New Balance,footwear,New Balance Bb550 Men Lifestyle Shoes Sea Salt/Blue/Angora,2026-03-30,128.3,4.28,0,19,1.1875,47.52,0.042,21,21,107.38,0.1217,1,0,1,above_market,132,0.6042,tier1,56.35,0.9,0.0,0.5,1.1,3.0,0,0.5183,MARKDOWN,real,0,,,
SP-20E084F9D9|2026-04-06,SP-20E084F9D9,NEW BALANCE|BB550,BB550,New Balance,footwear,New Balance Bb550 Men Lifestyle Shoes Sea Salt/Blue/Angora,2026-04-06,128.3,4.28,0,17,1.2143,47.52,0.021,28,28,107.38,0.1229,1,0,1,above_market,139,0.6458,tier1,56.35,1.1,0.0,0.8,1.15,3.0,0,0.5183,MARKDOWN,real,0,,,
SP-20E084F9D9|2026-04-13,SP-20E084F9D9,NEW BALANCE|BB550,BB550,New Balance,footwear,New Balance Bb550 Men Lifestyle Shoes Sea Salt/Blue/Angora,2026-04-13,128.3,4.28,0,14,1.1667,47.52,0.0,35,35,107.38,0.1153,1,0,1,above_market,146,0.7083,tier1,56.35,1.1,0.0,0.8,1.15,3.0,0,0.5183,HOLD,real,0,,,
SP-20E0FF4DDC|2025-12-29,SP-20E0FF4DDC,NIKE|IN237212,IN237212,Nike,footwear,Nike Air Jordan 1 Low Gs-Girls Lifestyle Shoes Black/White/Pink,2025-12-29,116.1,3.87,0,37,0.8409,59.77,0.0,999,7,191.59,0.0691,0,0,2,above_market,110,0.0,tier1,77.08,0.9,0.0,0.7,0.7,3.0,0,0.5183,MARKDOWN,real,0,,,
SP-20E0FF4DDC|2026-01-05,SP-20E0FF4DDC,NIKE|IN237212,IN237212,Nike,footwear,Nike Air Jordan 1 Low Gs-Girls Lifestyle Shoes Black/White/Pink,2026-01-05,116.1,3.87,0,35,0.8537,59.77,0.0,999,14,191.59,0.087,0,0,2,above_market,117,0.0541,tier1,77.08,0.7,0.0,0.0,0.8,3.0,0,0.5183,MARKDOWN,real,0,,,
SP-20E0FF4DDC|2026-01-12,SP-20E0FF4DDC,NIKE|IN237212,IN237212,Nike,footwear,Nike Air Jordan 1 Low Gs-Girls Lifestyle Shoes Black/White/Pink,2026-01-12,136.6,4.55,0,33,0.8462,59.77,0.0,999,21,191.59,0.1069,0,0,1,above_market,124,0.1081,tier1,77.08,0.7,0.0,0.0,0.8,3.0,0,0.5183,CLEAR,real,0,,,
SP-20E0FF4DDC|2026-01-19,SP-20E0FF4DDC,NIKE|IN237212,IN237212,Nike,footwear,Nike Air Jordan 1 Low Gs-Girls Lifestyle Shoes Black/White/Pink,2026-01-19,136.6,4.55,0,32,0.8649,59.77,0.0,999,28,191.59,0.1248,0,0,1,above_market,131,0.1351,tier1,77.08,0.7,0.0,0.0,0.8,3.0,0,0.5183,CLEAR,real,0,,,
