sku_id,week_start_date,week_number,label,days_of_supply,sell_through_rate,velocity_ratio,price_gap_pct,gross_margin_pct,seasonal_mult,rule_triggered
SKU-JE7845,2026-04-16,16,MARKDOWN,308.0,0.0833,0.0,-0.0129,0.5364,1.2,rule_markdown
SKU-JE7845,2026-04-23,17,MARKDOWN,308.0,0.0833,0.0,-0.0129,0.5364,1.2,rule_markdown
SKU-JE7845,2026-04-30,18,MARKDOWN,999.0,0.0833,0.7143,-0.0129,0.5364,1.114,rule_markdown
SKU-JE7845,2026-05-07,19,HOLD,999.0,0.0833,1.0,-0.0129,0.5364,1.1,rule_hold
SKU-JE7845,2026-05-14,20,HOLD,280.0,0.1667,1.0,-0.0129,0.5364,1.1,rule_hold
SKU-JE7845,2026-05-21,21,HOLD,126.0,0.25,1.8571,-0.0129,0.5364,1.1,rule_hold
SKU-JE7845,2026-05-28,22,MARKDOWN,126.0,0.25,0.0,-0.0129,0.5364,0.971,rule_markdown
SKU-JE7845,2026-06-04,23,MARKDOWN,126.0,0.25,0.0,-0.0129,0.5364,0.8,rule_markdown
SKU-JE7845,2026-06-11,24,MARKDOWN,252.0,0.25,0.0,-0.0129,0.5364,0.8,rule_markdown
SKU-JE7845,2026-06-18,25,HOLD,999.0,0.25,1.0,-0.0129,0.5364,0.8,rule_hold
SKU-JE7845,2026-06-25,26,HOLD,224.0,0.3333,1.0,-0.0129,0.5364,0.786,rule_hold
SKU-JE7845,2026-07-02,27,MARKDOWN,224.0,0.3333,0.7143,-0.0129,0.5364,0.7,rule_markdown
SKU-JE7845,2026-07-09,28,MARKDOWN,224.0,0.3333,0.0,-0.0129,0.5364,0.7,rule_markdown
SKU-JE7845,2026-07-16,29,HOLD,56.0,0.5,3.0,-0.0129,0.5364,0.7,rule_hold
SKU-JE7845,2026-07-23,30,HOLD,84.0,0.5,2.3571,-0.0129,0.5364,0.7,rule_hold
SKU-JE7845,2026-07-30,31,HOLD,84.0,0.5,0.0,-0.0129,0.5364,0.771,rule_hold
SKU-JE7845,2026-08-06,32,HOLD,46.67,0.5833,1.0714,-0.0129,0.5364,0.8,rule_hold
SKU-JE7845,2026-08-13,33,HOLD,140.0,0.5833,0.4286,-0.0129,0.5364,0.8,rule_hold
SKU-JE7845,2026-08-20,34,HOLD,140.0,0.5833,0.0,-0.0129,0.5364,0.8,rule_hold
SKU-JE7845,2026-08-27,35,HOLD,140.0,0.5833,0.0,-0.0129,0.5364,1.029,rule_hold
SKU-JE7845,2026-09-03,36,PROMOTE,999.0,0.5833,0.7143,-0.0129,0.5364,1.6,rule_promote
SKU-JE7845,2026-09-10,37,PROMOTE,999.0,0.5833,1.0,-0.0129,0.5364,1.6,rule_promote
SKU-JE7845,2026-09-17,38,PROMOTE,999.0,0.5833,1.0,-0.0129,0.5364,1.6,rule_promote
SKU-JE7845,2026-09-24,39,PROMOTE,112.0,0.6667,1.0,-0.0129,0.5364,1.6,rule_promote
SKU-JE7845,2026-10-01,40,HOLD,112.0,0.6667,0.7143,-0.0129,0.5364,1.1,rule_hold
SKU-JE7845,2026-10-08,41,HOLD,112.0,0.6667,0.0,-0.0129,0.5364,1.1,rule_hold
SKU-JE7845,2026-10-15,42,HOLD,112.0,0.6667,0.0,-0.0129,0.5364,1.1,rule_hold
SKU-JE7845,2026-10-22,43,HOLD,999.0,0.6667,0.2857,-0.0129,0.5364,1.1,rule_hold
SKU-JE7845,2026-10-29,44,HOLD,84.0,0.75,1.0,-0.0129,0.5364,1.043,rule_hold
SKU-JE7845,2026-11-05,45,HOLD,84.0,0.75,0.2857,-0.0129,0.5364,1.0,rule_hold
SKU-JE7845,2026-11-12,46,HOLD,28.0,0.8333,1.2857,-0.0129,0.5364,1.0,rule_hold
SKU-JE7845,2026-11-19,47,HOLD,28.0,0.8333,1.7143,-0.0129,0.5364,1.0,rule_hold
SKU-JE7845,2026-11-26,48,HOLD,42.0,0.7857,2.5714,-0.0129,0.5364,1.0,rule_hold
SKU-JE7845,2026-12-03,49,HOLD,42.0,0.7857,0.0,-0.0129,0.5364,1.0,rule_hold
SKU-JE7845,2026-12-10,50,HOLD,84.0,0.7857,0.0,-0.0129,0.5364,1.0,rule_hold
SKU-JE7845,2026-12-17,51,HOLD,84.0,0.7857,0.0,-0.0129,0.5364,1.0,rule_hold
SKU-JE7845,2026-12-24,52,HOLD,999.0,0.7857,1.0,-0.0129,0.5364,1.0,rule_hold
SKU-GL3734,2026-01-01,1,,,,1.0,0.0138,0.5312,,cold_start
SKU-GL3734,2026-01-08,2,,,,1.0,0.0138,0.5312,,cold_start
SKU-GL3734,2026-01-15,3,,,,1.0,0.0138,0.5312,,cold_start
SKU-GL3734,2026-01-22,4,,,,1.0,0.0138,0.5312,,cold_start
SKU-GL3734,2026-01-29,5,HOLD,308.0,0.1538,0.8571,0.0138,0.5312,0.9,rule_hold
SKU-GL3734,2026-02-05,6,MARKDOWN,308.0,0.1538,0.2857,0.0138,0.5312,0.9,rule_markdown
SKU-GL3734,2026-02-12,7,MARKDOWN,308.0,0.1538,0.0,0.0138,0.5312,0.9,rule_markdown
SKU-GL3734,2026-02-19,8,MARKDOWN,308.0,0.1538,0.0,0.0138,0.5312,0.9,rule_markdown
SKU-GL3734,2026-02-26,9,MARKDOWN,999.0,0.1538,0.7143,0.0138,0.5312,1.014,rule_markdown
SKU-GL3734,2026-03-05,10,HOLD,999.0,0.1538,1.0,0.0138,0.5312,1.1,rule_hold
SKU-GL3734,2026-03-12,11,HOLD,999.0,0.1538,1.0,0.0138,0.5312,1.1,rule_hold
SKU-GL3734,2026-03-19,12,HOLD,999.0,0.1538,1.0,0.0138,0.5312,1.1,rule_hold
SKU-GL3734,2026-03-26,13,HOLD,999.0,0.1538,1.0,0.0138,0.5312,1.114,rule_hold
SKU-GL3734,2026-04-02,14,PROMOTE,999.0,0.1538,1.0,0.0138,0.5312,1.2,rule_promote
SKU-GL3734,2026-04-09,15,PROMOTE,280.0,0.2308,1.0,0.0138,0.5312,1.2,rule_promote
SKU-GL3734,2026-04-16,16,MARKDOWN,280.0,0.2308,0.0,0.0138,0.5312,1.2,rule_markdown
SKU-GL3734,2026-04-23,17,MARKDOWN,280.0,0.2308,0.0,0.0138,0.5312,1.2,rule_markdown
SKU-GL3734,2026-04-30,18,MARKDOWN,280.0,0.2308,0.0,0.0138,0.5312,1.114,rule_markdown
SKU-GL3734,2026-05-07,19,HOLD,112.0,0.3846,1.0,0.0138,0.5312,1.1,rule_hold
SKU-GL3734,2026-05-14,20,HOLD,65.33,0.4615,3.6429,0.0138,0.5312,1.1,rule_hold
SKU-GL3734,2026-05-21,21,HOLD,65.33,0.4615,0.8571,0.0138,0.5312,1.1,rule_hold
SKU-GL3734,2026-05-28,22,MARKDOWN,65.33,0.4615,0.0,0.0138,0.5312,0.971,rule_markdown
SKU-GL3734,2026-06-04,23,MARKDOWN,196.0,0.4615,0.0,0.0138,0.5312,0.8,rule_markdown
SKU-GL3734,2026-06-11,24,MARKDOWN,999.0,0.4615,0.4286,0.0138,0.5312,0.8,rule_markdown
SKU-GL3734,2026-06-18,25,HOLD,999.0,0.4615,1.0,0.0138,0.5312,0.8,rule_hold
SKU-GL3734,2026-06-25,26,HOLD,168.0,0.5385,1.0,0.0138,0.5312,0.786,rule_hold
SKU-GL3734,2026-07-02,27,MARKDOWN,168.0,0.5385,0.7143,0.0138,0.5312,0.7,rule_markdown
SKU-GL3734,2026-07-09,28,MARKDOWN,168.0,0.5385,0.0,0.0138,0.5312,0.7,rule_markdown
SKU-GL3734,2026-07-16,29,MARKDOWN,168.0,0.5385,0.0,0.0138,0.5312,0.7,rule_markdown
SKU-GL3734,2026-07-23,30,MARKDOWN,999.0,0.5385,0.2857,0.0138,0.5312,0.7,rule_markdown
SKU-GL3734,2026-07-30,31,HOLD,999.0,0.5385,1.0,0.0138,0.5312,0.771,rule_hold
SKU-GL3734,2026-08-06,32,HOLD,999.0,0.5385,1.0,0.0138,0.5312,0.8,rule_hold
SKU-GL3734,2026-08-13,33,HOLD,999.0,0.5385,1.0,0.0138,0.5312,0.8,rule_hold
SKU-GL3734,2026-08-20,34,HOLD,999.0,0.5385,1.0,0.0138,0.5312,0.8,rule_hold
SKU-GL3734,2026-08-27,35,HOLD,140.0,0.6154,1.0,0.0138,0.5312,1.029,rule_hold
SKU-GL3734,2026-09-03,36,MARKDOWN,140.0,0.6154,0.1429,0.0138,0.5312,1.6,rule_markdown
SKU-GL3734,2026-09-10,37,MARKDOWN,140.0,0.6154,0.0,0.0138,0.5312,1.6,rule_markdown
SKU-GL3734,2026-09-17,38,MARKDOWN,140.0,0.6154,0.0,0.0138,0.5312,1.6,rule_markdown
SKU-GL3734,2026-09-24,39,PROMOTE,999.0,0.6154,0.8571,0.0138,0.5312,1.6,rule_promote
SKU-GL3734,2026-10-01,40,HOLD,42.0,0.7692,1.0,0.0138,0.5312,1.1,rule_hold
SKU-GL3734,2026-10-08,41,HOLD,42.0,0.7692,1.0,0.0138,0.5312,1.1,rule_hold
SKU-GL3734,2026-10-15,42,MARKDOWN,42.0,0.7692,0.0,0.0138,0.5312,1.1,rule_markdown
SKU-GL3734,2026-10-22,43,HOLD,18.67,0.8462,0.8571,0.0138,0.5312,1.1,rule_hold
SKU-GL3734,2026-10-29,44,HOLD,56.0,0.8462,1.0714,0.0138,0.5312,1.043,rule_hold
SKU-GL3734,2026-11-05,45,MARKDOWN,168.0,0.6471,0.0,0.0138,0.5312,1.0,rule_markdown
SKU-GL3734,2026-11-12,46,MARKDOWN,168.0,0.6471,0.0,0.0138,0.5312,1.0,rule_markdown
SKU-GL3734,2026-11-19,47,MARKDOWN,999.0,0.6471,0.5714,0.0138,0.5312,1.0,rule_markdown
SKU-GL3734,2026-11-26,48,HOLD,999.0,0.6471,1.0,0.0138,0.5312,1.0,rule_hold
SKU-GL3734,2026-12-03,49,HOLD,999.0,0.6471,1.0,0.0138,0.5312,1.0,rule_hold
SKU-GL3734,2026-12-10,50,HOLD,999.0,0.6471,1.0,0.0138,0.5312,1.0,rule_hold
SKU-GL3734,2026-12-17,51,HOLD,140.0,0.7059,1.0,0.0138,0.5312,1.0,rule_hold
SKU-GL3734,2026-12-24,52,MARKDOWN,140.0,0.7059,0.7143,0.0138,0.5312,1.0,rule_markdown
SKU-KD1360,2026-01-01,1,,,,1.0,0.0097,0.5328,,cold_start
SKU-KD1360,2026-01-08,2,,,,1.0,0.0097,0.5328,,cold_start
SKU-KD1360,2026-01-15,3,,,,1.0,0.0097,0.5328,,cold_start
SKU-KD1360,2026-01-22,4,,,,1.0,0.0097,0.5328,,cold_start
SKU-KD1360,2026-01-29,5,MARKDOWN,238.0,0.15,0.4286,0.0097,0.5328,0.9,rule_markdown
SKU-KD1360,2026-02-05,6,HOLD,238.0,0.15,2.5714,0.0097,0.5328,0.9,rule_hold
SKU-KD1360,2026-02-12,7,MARKDOWN,476.0,0.15,0.0,0.0097,0.5328,0.9,rule_markdown
SKU-KD1360,2026-02-19,8,MARKDOWN,476.0,0.15,0.0,0.0097,0.5328,0.9,rule_markdown
SKU-KD1360,2026-02-26,9,HOLD,448.0,0.2,1.4286,0.0097,0.5328,1.014,rule_hold
SKU-KD1360,2026-03-05,10,MARKDOWN,448.0,0.2,0.4286,0.0097,0.5328,1.1,rule_markdown
SKU-KD1360,2026-03-12,11,MARKDOWN,448.0,0.2,0.0,0.0097,0.5328,1.1,rule_markdown
SKU-KD1360,2026-03-19,12,MARKDOWN,448.0,0.2,0.0,0.0097,0.5328,1.1,rule_markdown
SKU-KD1360,2026-03-26,13,HOLD,196.0,0.3,1.8571,0.0097,0.5328,1.114,rule_hold
SKU-KD1360,2026-04-02,14,PROMOTE,196.0,0.3,1.7143,0.0097,0.5328,1.2,rule_promote
SKU-KD1360,2026-04-09,15,PROMOTE,121.33,0.35,1.5,0.0097,0.5328,1.2,rule_promote
SKU-KD1360,2026-04-16,16,MARKDOWN,84.0,0.4,0.5714,0.0097,0.5328,1.2,rule_markdown
SKU-KD1360,2026-04-23,17,MARKDOWN,168.0,0.4,0.6429,0.0097,0.5328,1.2,rule_markdown
SKU-KD1360,2026-04-30,18,MARKDOWN,168.0,0.4,0.0,0.0097,0.5328,1.114,rule_markdown
SKU-KD1360,2026-05-07,19,HOLD,154.0,0.45,2.1429,0.0097,0.5328,1.1,rule_hold
SKU-KD1360,2026-05-14,20,HOLD,308.0,0.45,0.8571,0.0097,0.5328,1.1,rule_hold
SKU-KD1360,2026-05-21,21,MARKDOWN,308.0,0.45,0.0,0.0097,0.5328,1.1,rule_markdown
SKU-KD1360,2026-05-28,22,HOLD,140.0,0.5,1.2857,0.0097,0.5328,0.971,rule_hold
SKU-KD1360,2026-06-04,23,HOLD,126.0,0.55,2.4286,0.0097,0.5328,0.8,rule_hold
SKU-KD1360,2026-06-11,24,HOLD,126.0,0.55,1.2857,0.0097,0.5328,0.8,rule_hold
SKU-KD1360,2026-06-18,25,MARKDOWN,74.67,0.6,0.4286,0.0097,0.5328,0.8,rule_markdown
SKU-KD1360,2026-06-25,26,HOLD,112.0,0.6,1.2857,0.0097,0.5328,0.786,rule_hold
SKU-KD1360,2026-07-02,27,MARKDOWN,224.0,0.6,0.0,0.0097,0.5328,0.7,rule_markdown
SKU-KD1360,2026-07-09,28,MARKDOWN,224.0,0.6,0.0,0.0097,0.5328,0.7,rule_markdown
SKU-KD1360,2026-07-16,29,MARKDOWN,999.0,0.6,0.2857,0.0097,0.5328,0.7,rule_markdown
SKU-KD1360,2026-07-23,30,HOLD,999.0,0.6,1.0,0.0097,0.5328,0.7,rule_hold
SKU-KD1360,2026-07-30,31,HOLD,999.0,0.6,1.0,0.0097,0.5328,0.771,rule_hold
SKU-KD1360,2026-08-06,32,HOLD,999.0,0.6,1.0,0.0097,0.5328,0.8,rule_hold
SKU-KD1360,2026-08-13,33,HOLD,999.0,0.6,1.0,0.0097,0.5328,0.8,rule_hold
SKU-KD1360,2026-08-20,34,HOLD,999.0,0.6,1.0,0.0097,0.5328,0.8,rule_hold
SKU-KD1360,2026-08-27,35,HOLD,999.0,0.6,1.0,0.0097,0.5328,1.029,rule_hold
SKU-KD1360,2026-09-03,36,PROMOTE,999.0,0.6,1.0,0.0097,0.5328,1.6,rule_promote
SKU-KD1360,2026-09-10,37,PROMOTE,999.0,0.6,1.0,0.0097,0.5328,1.6,rule_promote
SKU-KD1360,2026-09-17,38,PROMOTE,999.0,0.6,1.0,0.0097,0.5328,1.6,rule_promote
SKU-KD1360,2026-09-24,39,PROMOTE,999.0,0.6,1.0,0.0097,0.5328,1.6,rule_promote
SKU-KD1360,2026-10-01,40,HOLD,999.0,0.6,1.0,0.0097,0.5328,1.1,rule_hold
SKU-KD1360,2026-10-08,41,HOLD,999.0,0.6,1.0,0.0097,0.5328,1.1,rule_hold
SKU-KD1360,2026-10-15,42,HOLD,999.0,0.6,1.0,0.0097,0.5328,1.1,rule_hold
SKU-KD1360,2026-10-22,43,HOLD,999.0,0.6,1.0,0.0097,0.5328,1.1,rule_hold
SKU-KD1360,2026-10-29,44,HOLD,999.0,0.6,1.0,0.0097,0.5328,1.043,rule_hold
SKU-KD1360,2026-11-05,45,HOLD,999.0,0.6,1.0,0.0097,0.5328,1.0,rule_hold
SKU-KD1360,2026-11-12,46,HOLD,999.0,0.6,1.0,0.0097,0.5328,1.0,rule_hold
SKU-KD1360,2026-11-19,47,HOLD,999.0,0.6,1.0,0.0097,0.5328,1.0,rule_hold
SKU-KD1360,2026-11-26,48,HOLD,999.0,0.6,1.0,0.0097,0.5328,1.0,rule_hold
SKU-KD1360,2026-12-03,49,HOLD,999.0,0.6,1.0,0.0097,0.5328,1.0,rule_hold
SKU-KD1360,2026-12-10,50,HOLD,999.0,0.6,1.0,0.0097,0.5328,1.0,rule_hold
SKU-KD1360,2026-12-17,51,HOLD,999.0,0.6,1.0,0.0097,0.5328,1.0,rule_hold
SKU-KD1360,2026-12-24,52,HOLD,999.0,0.6,1.0,0.0097,0.5328,1.0,rule_hold
SKU-GM5619,2026-01-01,1,,,,1.0,-0.0186,0.5077,,cold_start
SKU-GM5619,2026-01-08,2,,,,1.0,-0.0186,0.5077,,cold_start
SKU-GM5619,2026-01-15,3,,,,1.0,-0.0186,0.5077,,cold_start
SKU-GM5619,2026-01-22,4,,,,1.0,-0.0186,0.5077,,cold_start
SKU-GM5619,2026-01-29,5,HOLD,77.0,0.3125,0.8214,-0.0186,0.5077,0.9,rule_hold
SKU-GM5619,2026-02-05,6,MARKDOWN,93.33,0.375,0.7857,-0.0186,0.5077,0.9,rule_markdown
SKU-GM5619,2026-02-12,7,MARKDOWN,140.0,0.375,0.6429,-0.0186,0.5077,0.9,rule_markdown
SKU-GM5619,2026-02-19,8,MARKDOWN,280.0,0.375,0.0,-0.0186,0.5077,0.9,rule_markdown
SKU-GM5619,2026-02-26,9,MARKDOWN,280.0,0.375,0.0,-0.0186,0.5077,1.014,rule_markdown
SKU-GM5619,2026-03-05,10,MARKDOWN,999.0,0.375,0.5714,-0.0186,0.5077,1.1,rule_markdown
SKU-GM5619,2026-03-12,11,HOLD,999.0,0.375,1.0,-0.0186,0.5077,1.1,rule_hold
SKU-GM5619,2026-03-19,12,HOLD,252.0,0.4375,1.0,-0.0186,0.5077,1.1,rule_hold
SKU-GM5619,2026-03-26,13,HOLD,252.0,0.4375,0.5714,-0.0186,0.5077,1.114,rule_hold
SKU-GM5619,2026-04-02,14,PROMOTE,112.0,0.5,0.4286,-0.0186,0.5077,1.2,rule_promote
SKU-GM5619,2026-04-09,15,PROMOTE,112.0,0.5,2.5714,-0.0186,0.5077,1.2,rule_promote
SKU-GM5619,2026-04-16,16,PROMOTE,224.0,0.5,0.0,-0.0186,0.5077,1.2,rule_promote
SKU-GM5619,2026-04-23,17,PROMOTE,224.0,0.5,0.0,-0.0186,0.5077,1.2,rule_promote
SKU-GM5619,2026-04-30,18,HOLD,999.0,0.5,0.1429,-0.0186,0.5077,1.114,rule_hold
SKU-GM5619,2026-05-07,19,HOLD,999.0,0.5,1.0,-0.0186,0.5077,1.1,rule_hold
SKU-GM5619,2026-05-14,20,HOLD,999.0,0.5,1.0,-0.0186,0.5077,1.1,rule_hold
SKU-GM5619,2026-05-21,21,HOLD,999.0,0.5,1.0,-0.0186,0.5077,1.1,rule_hold
SKU-GM5619,2026-05-28,22,HOLD,999.0,0.5,1.0,-0.0186,0.5077,0.971,rule_hold
SKU-GM5619,2026-06-04,23,HOLD,999.0,0.5,1.0,-0.0186,0.5077,0.8,rule_hold
SKU-GM5619,2026-06-11,24,HOLD,999.0,0.5,1.0,-0.0186,0.5077,0.8,rule_hold
SKU-GM5619,2026-06-18,25,HOLD,196.0,0.5625,1.0,-0.0186,0.5077,0.8,rule_hold
SKU-GM5619,2026-06-25,26,HOLD,196.0,0.5625,0.0,-0.0186,0.5077,0.786,rule_hold
SKU-GM5619,2026-07-02,27,HOLD,196.0,0.5625,0.0,-0.0186,0.5077,0.7,rule_hold
SKU-GM5619,2026-07-09,28,HOLD,196.0,0.5625,0.0,-0.0186,0.5077,0.7,rule_hold
SKU-GM5619,2026-07-16,29,HOLD,999.0,0.5625,1.0,-0.0186,0.5077,0.7,rule_hold
SKU-GM5619,2026-07-23,30,HOLD,999.0,0.5625,1.0,-0.0186,0.5077,0.7,rule_hold
SKU-GM5619,2026-07-30,31,HOLD,999.0,0.5625,1.0,-0.0186,0.5077,0.771,rule_hold
SKU-GM5619,2026-08-06,32,HOLD,999.0,0.5625,1.0,-0.0186,0.5077,0.8,rule_hold
SKU-GM5619,2026-08-13,33,HOLD,999.0,0.5625,1.0,-0.0186,0.5077,0.8,rule_hold
SKU-GM5619,2026-08-20,34,HOLD,999.0,0.5625,1.0,-0.0186,0.5077,0.8,rule_hold
SKU-GM5619,2026-08-27,35,HOLD,999.0,0.5625,1.0,-0.0186,0.5077,1.029,rule_hold
SKU-GM5619,2026-09-03,36,PROMOTE,70.0,0.6875,1.0,-0.0186,0.5077,1.6,rule_promote
SKU-GM5619,2026-09-10,37,PROMOTE,70.0,0.6875,1.4286,-0.0186,0.5077,1.6,rule_promote
SKU-GM5619,2026-09-17,38,PROMOTE,70.0,0.6875,0.0,-0.0186,0.5077,1.6,rule_promote
SKU-GM5619,2026-09-24,39,PROMOTE,70.0,0.6875,0.0,-0.0186,0.5077,1.6,rule_promote
SKU-GM5619,2026-10-01,40,HOLD,112.0,0.75,0.8571,-0.0186,0.5077,1.1,rule_hold
SKU-GM5619,2026-10-08,41,HOLD,42.0,0.8125,2.1429,-0.0186,0.5077,1.1,rule_hold
SKU-GM5619,2026-10-15,42,HOLD,42.0,0.8125,0.0,-0.0186,0.5077,1.1,rule_hold
SKU-GM5619,2026-10-22,43,HOLD,42.0,0.8125,0.0,-0.0186,0.5077,1.1,rule_hold
SKU-GM5619,2026-10-29,44,HOLD,84.0,0.8125,0.0,-0.0186,0.5077,1.043,rule_hold
SKU-GM5619,2026-11-05,45,HOLD,999.0,0.7647,1.0,-0.0186,0.5077,1.0,rule_hold
SKU-GM5619,2026-11-12,46,HOLD,999.0,0.7647,1.0,-0.0186,0.5077,1.0,rule_hold
SKU-GM5619,2026-11-19,47,HOLD,999.0,0.7647,1.0,-0.0186,0.5077,1.0,rule_hold
SKU-GM5619,2026-11-26,48,HOLD,999.0,0.7647,1.0,-0.0186,0.5077,1.0,rule_hold
SKU-GM5619,2026-12-03,49,HOLD,999.0,0.7647,1.0,-0.0186,0.5077,1.0,rule_hold
SKU-GM5619,2026-12-10,50,HOLD,999.0,0.7647,1.0,-0.0186,0.5077,1.0,rule_hold
SKU-GM5619,2026-12-17,51,HOLD,999.0,0.7647,1.0,-0.0186,0.5077,1.0,rule_hold
SKU-GM5619,2026-12-24,52,HOLD,999.0,0.7647,1.0,-0.0186,0.5077,1.0,rule_hold
SKU-IL7185,2026-01-01,1,,,,1.0,0.0399,0.5397,,cold_start
SKU-IL7185,2026-01-08,2,,,,1.0,0.0399,0.5397,,cold_start
SKU-IL7185,2026-01-15,3,,,,1.0,0.0399,0.5397,,cold_start
SKU-IL7185,2026-01-22,4,,,,1.0,0.0399,0.5397,,cold_start
SKU-IL7185,2026-01-29,5,HOLD,999.0,0.0,1.0,0.0399,0.5397,0.9,rule_hold
SKU-IL7185,2026-02-05,6,HOLD,999.0,0.0,1.0,0.0399,0.5397,0.9,rule_hold
SKU-IL7185,2026-02-12,7,HOLD,999.0,0.0,1.0,0.0399,0.5397,0.9,rule_hold
SKU-IL7185,2026-02-19,8,HOLD,999.0,0.0,1.0,0.0399,0.5397,0.9,rule_hold
SKU-IL7185,2026-02-26,9,HOLD,999.0,0.0,1.0,0.0399,0.5397,1.014,rule_hold
SKU-IL7185,2026-03-05,10,HOLD,308.0,0.0833,1.0,0.0399,0.5397,1.1,rule_hold
SKU-IL7185,2026-03-12,11,MARKDOWN,308.0,0.0833,0.0,0.0399,0.5397,1.1,rule_markdown
SKU-IL7185,2026-03-19,12,MARKDOWN,308.0,0.0833,0.0,0.0399,0.5397,1.1,rule_markdown
SKU-IL7185,2026-03-26,13,MARKDOWN,308.0,0.0833,0.0,0.0399,0.5397,1.114,rule_markdown
SKU-IL7185,2026-04-02,14,PROMOTE,999.0,0.0833,1.0,0.0399,0.5397,1.2,rule_promote
SKU-IL7185,2026-04-09,15,PROMOTE,999.0,0.0833,1.0,0.0399,0.5397,1.2,rule_promote
SKU-IL7185,2026-04-16,16,PROMOTE,280.0,0.1667,1.0,0.0399,0.5397,1.2,rule_promote
SKU-IL7185,2026-04-23,17,PROMOTE,280.0,0.1667,0.8571,0.0399,0.5397,1.2,rule_promote
SKU-IL7185,2026-04-30,18,MARKDOWN,280.0,0.1667,0.0,0.0399,0.5397,1.114,rule_markdown
SKU-IL7185,2026-05-07,19,MARKDOWN,280.0,0.1667,0.0,0.0399,0.5397,1.1,rule_markdown
SKU-IL7185,2026-05-14,20,MARKDOWN,999.0,0.1667,0.1429,0.0399,0.5397,1.1,rule_markdown
SKU-IL7185,2026-05-21,21,HOLD,999.0,0.1667,1.0,0.0399,0.5397,1.1,rule_hold
SKU-IL7185,2026-05-28,22,HOLD,999.0,0.1667,1.0,0.0399,0.5397,0.971,rule_hold
SKU-IL7185,2026-06-04,23,HOLD,999.0,0.1667,1.0,0.0399,0.5397,0.8,rule_hold
SKU-IL7185,2026-06-11,24,HOLD,999.0,0.1667,1.0,0.0399,0.5397,0.8,rule_hold
SKU-IL7185,2026-06-18,25,HOLD,999.0,0.1667,1.0,0.0399,0.5397,0.8,rule_hold
SKU-IL7185,2026-06-25,26,HOLD,999.0,0.1667,1.0,0.0399,0.5397,0.786,rule_hold
SKU-IL7185,2026-07-02,27,HOLD,999.0,0.1667,1.0,0.0399,0.5397,0.7,rule_hold
SKU-IL7185,2026-07-09,28,HOLD,999.0,0.1667,1.0,0.0399,0.5397,0.7,rule_hold
SKU-IL7185,2026-07-16,29,HOLD,252.0,0.25,1.0,0.0399,0.5397,0.7,rule_hold
SKU-IL7185,2026-07-23,30,MARKDOWN,252.0,0.25,0.5714,0.0399,0.5397,0.7,rule_markdown
SKU-IL7185,2026-07-30,31,MARKDOWN,252.0,0.25,0.0,0.0399,0.5397,0.771,rule_markdown
SKU-IL7185,2026-08-06,32,MARKDOWN,252.0,0.25,0.0,0.0399,0.5397,0.8,rule_markdown
SKU-IL7185,2026-08-13,33,MARKDOWN,999.0,0.25,0.4286,0.0399,0.5397,0.8,rule_markdown
SKU-IL7185,2026-08-20,34,HOLD,999.0,0.25,1.0,0.0399,0.5397,0.8,rule_hold
SKU-IL7185,2026-08-27,35,HOLD,224.0,0.3333,1.0,0.0399,0.5397,1.029,rule_hold
SKU-IL7185,2026-09-03,36,MARKDOWN,224.0,0.3333,0.2857,0.0399,0.5397,1.6,rule_markdown
SKU-IL7185,2026-09-10,37,MARKDOWN,224.0,0.3333,0.0,0.0399,0.5397,1.6,rule_markdown
SKU-IL7185,2026-09-17,38,MARKDOWN,98.0,0.4167,0.4286,0.0399,0.5397,1.6,rule_markdown
SKU-IL7185,2026-09-24,39,PROMOTE,84.0,0.5,1.8571,0.0399,0.5397,1.6,rule_promote
SKU-IL7185,2026-10-01,40,HOLD,84.0,0.5,1.2857,0.0399,0.5397,1.1,rule_hold
SKU-IL7185,2026-10-08,41,MARKDOWN,84.0,0.5,0.0,0.0399,0.5397,1.1,rule_markdown
SKU-IL7185,2026-10-15,42,MARKDOWN,168.0,0.5,0.0,0.0399,0.5397,1.1,rule_markdown
SKU-IL7185,2026-10-22,43,MARKDOWN,999.0,0.5,0.5714,0.0399,0.5397,1.1,rule_markdown
SKU-IL7185,2026-10-29,44,HOLD,999.0,0.5,1.0,0.0399,0.5397,1.043,rule_hold
SKU-IL7185,2026-11-05,45,HOLD,999.0,0.5,1.0,0.0399,0.5397,1.0,rule_hold
SKU-IL7185,2026-11-12,46,HOLD,999.0,0.5,1.0,0.0399,0.5397,1.0,rule_hold
SKU-IL7185,2026-11-19,47,HOLD,999.0,0.5,1.0,0.0399,0.5397,1.0,rule_hold
SKU-IL7185,2026-11-26,48,HOLD,999.0,0.5,1.0,0.0399,0.5397,1.0,rule_hold
SKU-IL7185,2026-12-03,49,HOLD,140.0,0.5833,1.0,0.0399,0.5397,1.0,rule_hold
SKU-IL7185,2026-12-10,50,MARKDOWN,140.0,0.5833,0.0,0.0399,0.5397,1.0,rule_markdown
SKU-IL7185,2026-12-17,51,MARKDOWN,140.0,0.5833,0.0,0.0399,0.5397,1.0,rule_markdown
SKU-IL7185,2026-12-24,52,MARKDOWN,140.0,0.5833,0.0,0.0399,0.5397,1.0,rule_markdown
SKU-KA0250,2026-01-01,1,,,,1.0,-0.0263,0.5156,,cold_start
